expert,model_type,file_name,path,exists,size_mb,accuracy,precision,recall,f1,auc,training_time,n_samples,source_timestamp
candlestick_expert,gradient_boosting,candlestick_expert_gradient_boosting.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_gradient_boosting.pkl,True,0.268203,0.5299882110226938,0.48,0.028284098051539912,0.053420388781718356,0.5017953657365132,2.5137641429901123,67860,2026-03-22T09:47:27.071935
stats_quant,logistic,stats_quant_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\stats_quant_logistic.pkl,True,0.001938,0.5303760848601736,0.48148148148148145,0.004108073945331016,0.008146639511201629,0.5016961888088035,0.046633005142211914,67403,2026-03-22T09:47:27.071935
gap_expert,xgboost,gap_expert_xgboost.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_xgboost.pkl,True,0.102901,0.5313653136531366,0.6666666666666666,0.0031446540880503146,0.006259780907668232,0.5016608934491475,0.08431267738342285,6773,2026-03-22T09:47:27.071935
candlestick_expert,random_forest,candlestick_expert_random_forest.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_random_forest.pkl,True,2.047111,0.5295461243737106,0.4760820045558087,0.03284098051539912,0.06144348081728649,0.5015438817718423,0.5695140361785889,67860,2026-03-22T09:47:27.071935
zone_mapper,logistic,zone_mapper_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\zone_mapper_logistic.pkl,True,0.001943,0.5308140822200901,0.0,0.0,0.0,0.5015400853516825,2.0052499771118164,67745,2026-03-22T09:47:27.071935
gap_expert,lightgbm,gap_expert_lightgbm.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_lightgbm.pkl,True,0.040392,0.5313653136531366,0.6666666666666666,0.0031446540880503146,0.006259780907668232,0.5014782935768581,0.05983424186706543,6773,2026-03-22T09:47:27.071935
gap_expert,random_forest,gap_expert_random_forest.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_random_forest.pkl,True,0.233768,0.5313653136531366,0.6666666666666666,0.0031446540880503146,0.006259780907668232,0.5014772001644492,0.30257248878479004,6773,2026-03-22T09:47:27.071935
gap_expert,gradient_boosting,gap_expert_gradient_boosting.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_gradient_boosting.pkl,True,0.160089,0.5313653136531366,0.6666666666666666,0.0031446540880503146,0.006259780907668232,0.5014772001644492,0.2611510753631592,6773,2026-03-22T09:47:27.071935
candlestick_expert,xgboost,candlestick_expert_xgboost.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\candlestick_expert_xgboost.pkl,True,0.161893,0.5289566755083996,0.4697286012526096,0.03535512256442489,0.0657606313020605,0.5013741911354868,0.2538900375366211,67860,2026-03-22T09:47:27.071935
gap_expert,logistic,gap_expert_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\gap_expert_logistic.pkl,True,0.001348,0.5313653136531366,0.6666666666666666,0.0031446540880503146,0.006259780907668232,0.5002733531022296,0.09741926193237305,6773,2026-03-22T09:47:27.071935
risk_guardian,logistic,risk_guardian_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\risk_guardian_logistic.pkl,True,0.001599,0.5306875184420183,0.0,0.0,0.0,0.49952980482442977,2.2097699642181396,33890,2026-03-22T09:47:27.071935
ml_expert,logistic,ml_expert_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\ml_expert_logistic.pkl,True,0.001407,0.5306122448979592,0.0,0.0,0.0,0.4985740346609912,0.03674674034118652,13472,2026-03-22T09:47:27.071935
hvn_expert,lightgbm,hvn_expert_lightgbm.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_lightgbm.pkl,True,0.126274,0.5326447805237919,0.5257731958762887,0.04009433962264151,0.07450693937180423,0.49587967546033457,0.08469295501708984,27106,2026-03-22T09:47:27.071935
hvn_expert,xgboost,hvn_expert_xgboost.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_xgboost.pkl,True,0.171715,0.5315381777941719,0.5098039215686274,0.040880503144654086,0.07569141193595343,0.4958001166952942,0.1077718734741211,27106,2026-03-22T09:47:27.071935
hvn_expert,gradient_boosting,hvn_expert_gradient_boosting.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_gradient_boosting.pkl,True,0.243002,0.5320914791589819,0.52,0.035770440251572326,0.06693637366678926,0.49541120067219985,0.7260720729827881,27106,2026-03-22T09:47:27.071935
seasonality_expert,random_forest,seasonality_expert_random_forest.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\seasonality_expert_random_forest.pkl,True,0.053356,0.5311233885819521,0.0,0.0,0.0,0.4938749750771654,0.4073336124420166,13572,2026-03-22T09:47:27.071935
seasonality_expert,gradient_boosting,seasonality_expert_gradient_boosting.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\seasonality_expert_gradient_boosting.pkl,True,0.050559,0.5311233885819521,0.0,0.0,0.0,0.4938749750771654,0.2789430618286133,13572,2026-03-22T09:47:27.071935
seasonality_expert,xgboost,seasonality_expert_xgboost.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\seasonality_expert_xgboost.pkl,True,0.07546,0.5311233885819521,0.0,0.0,0.0,0.4938749750771654,0.05843710899353027,13572,2026-03-22T09:47:27.071935
seasonality_expert,lightgbm,seasonality_expert_lightgbm.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\seasonality_expert_lightgbm.pkl,True,0.041316,0.5311233885819521,0.0,0.0,0.0,0.4938749750771654,0.05984020233154297,13572,2026-03-22T09:47:27.071935
seasonality_expert,logistic,seasonality_expert_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\seasonality_expert_logistic.pkl,True,0.00141,0.5311233885819521,0.0,0.0,0.0,0.4938749750771654,0.04457235336303711,13572,2026-03-22T09:47:27.071935
momentum_expert,logistic,momentum_expert_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\momentum_expert_logistic.pkl,True,0.001748,0.531101989264288,0.0,0.0,0.0,0.49314908898737675,0.03720712661743164,47502,2026-03-22T09:47:27.071935
hvn_expert,random_forest,hvn_expert_random_forest.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\hvn_expert_random_forest.pkl,True,1.167529,0.5296938399114718,0.48,0.02830188679245283,0.053452115812917596,0.4915037385107583,0.38226795196533203,27106,2026-03-22T09:47:27.071935
correlation_expert,logistic,correlation_expert_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\correlation_expert_logistic.pkl,True,0.001474,0.5307939648775661,0.0,0.0,0.0,0.48780902400955845,0.032651662826538086,20211,2026-03-22T09:47:27.071935
flow_aggressor,logistic,flow_aggressor_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\flow_aggressor_logistic.pkl,True,0.001924,0.5309107024152449,0.0,0.0,0.0,0.4870525693770308,2.0664074420928955,67693,2026-03-22T09:47:27.071935
pullback_hunter,logistic,pullback_hunter_logistic.pkl,BACKUP\OMNIS_Copia\modelos_trading\models\pullback_hunter_logistic.pkl,True,0.001931,0.5306981898780938,0.0,0.0,0.0,0.4848384541095667,2.007389545440674,67674,2026-03-22T09:47:27.071935
