expert,key,symbol,timeframe,model,accuracy,precision,recall,f1,auc,n_samples,sharpe,max_drawdown,win_rate,total_return,n_predictions,n_windows
pullback_hunter,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6607727570399476,0.47549019607843135,0.19094488188976377,0.27247191011235955,0.5429699875592098,1527,-0.02508156312695009,-9487909.773266967,0.48,-0.0011850606931965713,1527,3
pullback_hunter,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.5903614457831325,0.453781512605042,0.5934065934065934,0.5142857142857142,0.5910070941716512,249,-0.05735778920708226,-1.6301102477731595,0.47863247863247865,-0.00294048737161956,249,3
pullback_hunter,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5361111111111111,0.5415162454873647,0.42016806722689076,0.47318611987381703,0.5351529041368613,720,-0.15051641646718156,-60.91392288135065,0.516245487364621,-0.01472145556075033,720,3
pullback_hunter,xgboost_GOLD_M30,GOLD,M30,xgboost,0.5116279069767442,0.5023041474654378,0.5736842105263158,0.5356265356265356,0.5127304301362544,387,0.20932083826319817,-1.846726243488011,0.5944700460829493,0.022552801162631253,387,3
pullback_hunter,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7490351938252405,0.4136886735311932,0.16773084479371317,0.23868600384413768,0.5474443222388311,17361,-0.20297481420432786,-11.243557369299603,0.5054545454545455,-0.03102816068994918,17361,3
pullback_hunter,xgboost_GOLD_H1,GOLD,H1,xgboost,0.5900900900900901,0.5511363636363636,0.8899082568807339,0.6807017543859649,0.5953966063164732,222,-0.35112865192546533,-7164761.968498912,0.52,-0.041554964724465626,222,3
pullback_hunter,xgboost_GOLD_H4,GOLD,H4,xgboost,0.48484848484848486,0.5483870967741935,0.5964912280701754,0.5714285714285714,0.46491228070175444,99,0.6365967149877731,-29976986.17203337,0.532258064516129,0.062359536494874135,99,3
pullback_hunter,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.7713539114813001,0.33378016085790885,0.21614583333333334,0.2623814541622761,0.5580829750050291,6123,-0.17321757689828313,-2.3005856405649006,0.5,-0.006206394022525874,6123,3
pullback_hunter,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9058423764112682,0.18065693430656934,0.07236842105263158,0.10334029227557412,0.5228828715051048,18246,-0.02014535115746042,-604405.5796594616,0.5358490566037736,-0.0003770945505574552,18246,3
pullback_hunter,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.7718954248366013,0.30632911392405066,0.22201834862385322,0.2574468085106383,0.5565360132781294,3060,0.26310618285938836,-4057670.724338935,0.5535714285714286,0.00892129118792706,3060,3
pullback_hunter,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6620825147347741,0.4801980198019802,0.19094488188976377,0.27323943661971833,0.5439513418281008,1527,0.24112302007839528,-9487909.773266967,0.49489795918367346,0.01131491746457236,1527,3
pullback_hunter,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.6441441441441441,0.5974025974025974,0.8440366972477065,0.6996197718631179,0.6476820654380125,222,-0.44391518315263623,-9.741380144287183,0.512987012987013,-0.049130550298980835,222,3
pullback_hunter,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.570281124497992,0.43846153846153846,0.6263736263736264,0.5158371040723982,0.5821741549589651,249,0.06263436678951705,-1.8422767085154015,0.4728682170542636,0.0029625217510074187,249,3
pullback_hunter,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5271317829457365,0.5165876777251185,0.5736842105263158,0.543640897755611,0.5279588565321934,387,0.37350988701385773,-47004751.634012185,0.5639810426540285,0.033747829014868724,387,3
pullback_hunter,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.5430555555555555,0.5573770491803278,0.38095238095238093,0.4525790349417637,0.5417158598976781,720,-0.08641099834378702,-35.29828213154791,0.5245901639344263,-0.00791100204132067,720,3
pullback_hunter,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.6441441441441441,0.5974025974025974,0.8440366972477065,0.6996197718631179,0.6476820654380125,222,-0.44391518315263623,-9.741380144287183,0.512987012987013,-0.049130550298980835,222,3
pullback_hunter,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.42424242424242425,0.5,0.5614035087719298,0.5289256198347108,0.39974937343358397,99,0.2556275003671113,-29976986.17203337,0.546875,0.02008346440511799,99,3
pullback_hunter,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.6104417670682731,0.47761194029850745,0.7032967032967034,0.5688888888888889,0.6301293643065796,249,0.014338422923610579,-3.047026383553846,0.5,0.0005569145234900486,249,3
pullback_hunter,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6836935166994106,0.569060773480663,0.20275590551181102,0.29898403483309144,0.5631051362691537,1527,0.29968193885682465,-3104251.0994216953,0.4943820224719101,0.011668930338077477,1527,3
pullback_hunter,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.6104417670682731,0.47761194029850745,0.7032967032967034,0.5688888888888889,0.6301293643065796,249,0.014338422923610579,-3.047026383553846,0.5,0.0005569145234900486,249,3
pullback_hunter,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.7174587620447493,0.26194398682042835,0.2760416666666667,0.2688081149619611,0.5478981216053108,6123,-0.14041048153706726,-1.8793882594127278,0.4987405541561713,-0.006394408176901734,6123,3
pullback_hunter,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.7686274509803922,0.30455635491606714,0.23302752293577983,0.26403326403326405,0.5588596859211702,3060,0.23816802228494302,-4341295.26885596,0.5362318840579711,0.007632792034290903,3060,3
pullback_hunter,random_forest_GOLD_H1,GOLD,H1,random_forest,0.6441441441441441,0.5872093023255814,0.926605504587156,0.7188612099644128,0.6491434602581798,222,-0.2431117237377526,-7164761.968498912,0.5380116959064327,-0.029500447857064405,222,3
pullback_hunter,random_forest_GOLD_M15,GOLD,M15,random_forest,0.5444444444444444,0.5577689243027888,0.39215686274509803,0.4605263157894737,0.543185869389078,720,-0.07884910947582958,-12.014115170507182,0.5418326693227091,-0.0077469372143873505,720,3
pullback_hunter,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5142118863049095,0.5043103448275862,0.6157894736842106,0.5545023696682464,0.5160165642532728,387,-0.045060187552718844,-4.069710563903502,0.5732758620689655,-0.0066830129924957404,387,3
pullback_hunter,random_forest_GOLD_H4,GOLD,H4,random_forest,0.3838383838383838,0.4696969696969697,0.543859649122807,0.5040650406504065,0.35526315789473684,99,-0.5873703405696455,-29976986.17203337,0.5151515151515151,-0.06622409599006807,99,3
pullback_hunter,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7576752491215943,0.44115082824760243,0.12426326129666011,0.193906878712397,0.5380139393246789,17361,0.3086009669080297,-9262804.283121096,0.5261780104712042,0.036840449655910046,17361,3
flow_aggressor,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.8118569328760411,0.0,0.0,0.0,0.5,6123,0.0,0.0,0.0,0.0,6123,3
flow_aggressor,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9250246629398224,0.0,0.0,0.0,0.5,18246,0.0,0.0,0.0,0.0,18246,3
flow_aggressor,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.8218954248366013,0.0,0.0,0.0,0.5,3060,0.0,0.0,0.0,0.0,3060,3
flow_aggressor,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5236111111111111,0.5291666666666667,0.3557422969187675,0.42546063651591287,0.5222237655392736,720,0.30248888308352473,-395911661.36445975,0.5125,0.03285931413873433,720,3
flow_aggressor,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7654512988883129,0.0,0.0,0.0,0.5,17361,0.0,0.0,0.0,0.0,17361,3
flow_aggressor,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6496398166339227,0.3333333333333333,0.0531496062992126,0.09168081494057725,0.5000782378895474,1527,-0.2650708311675929,-6385640.937135451,0.4444444444444444,-0.005440989826196674,1527,3
flow_aggressor,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.4859437751004016,0.27710843373493976,0.25274725274725274,0.26436781609195403,0.43650020865210737,249,-0.21859896549734237,-1.87050357083406,0.47560975609756095,-0.006031857078260594,249,3
flow_aggressor,xgboost_GOLD_H4,GOLD,H4,xgboost,0.37373737373737376,0.4675324675324675,0.631578947368421,0.5373134328358209,0.3276942355889724,99,0.03637459004755937,-29976986.17203337,0.5064935064935064,-0.0030013758948641556,99,3
flow_aggressor,xgboost_GOLD_H1,GOLD,H1,xgboost,0.509009009009009,0.5,0.9724770642201835,0.660436137071651,0.5172119834375254,222,-0.298708513179706,-719559768.849719,0.5213270142180095,-0.03744659821997576,222,3
flow_aggressor,xgboost_GOLD_M30,GOLD,M30,xgboost,0.5116279069767442,0.5013774104683195,0.9578947368421052,0.6582278481012658,0.5195565054768901,387,-0.1272805495941816,-463662221.96992487,0.5524861878453039,-0.019766178815157187,387,3
flow_aggressor,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9250246629398224,0.0,0.0,0.0,0.5,18246,0.0,0.0,0.0,0.0,18246,3
flow_aggressor,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.8118569328760411,0.0,0.0,0.0,0.5,6123,0.0,0.0,0.0,0.0,6123,3
flow_aggressor,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.8218954248366013,0.0,0.0,0.0,0.5,3060,0.0,0.0,0.0,0.0,3060,3
flow_aggressor,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.4859437751004016,0.27710843373493976,0.25274725274725274,0.26436781609195403,0.43650020865210737,249,-0.21859896549734237,-1.87050357083406,0.47560975609756095,-0.006031857078260594,249,3
flow_aggressor,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6509495743287492,0.3684210526315789,0.0688976377952756,0.11608623548922056,0.5050081908309058,1527,-0.15462197321667337,-6385640.937135451,0.49473684210526314,-0.0030235513582469453,1527,3
flow_aggressor,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.5236111111111111,0.5291666666666667,0.3557422969187675,0.42546063651591287,0.5222237655392736,720,0.30248888308352473,-395911661.36445975,0.5125,0.03285931413873433,720,3
flow_aggressor,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7654512988883129,0.0,0.0,0.0,0.5,17361,0.0,0.0,0.0,0.0,17361,3
flow_aggressor,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5167958656330749,0.5041095890410959,0.968421052631579,0.6630630630630631,0.5248196633716271,387,-0.09478455875616838,-19.447278097836957,0.554945054945055,-0.015360979927166007,387,3
flow_aggressor,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5,0.4954545454545455,1.0,0.662613981762918,0.5088495575221239,222,-0.11592115435225173,-3.404900704039646,0.5205479452054794,-0.016842965186627423,222,3
flow_aggressor,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.3939393939393939,0.4805194805194805,0.6491228070175439,0.5522388059701493,0.3483709273182958,99,0.0793528023076186,-29976986.17203337,0.5194805194805194,0.0025392133011776785,99,3
flow_aggressor,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6398166339227243,0.3055555555555556,0.06496062992125984,0.10714285714285714,0.49567952987721475,1527,0.1862975694870138,-6385640.937135451,0.5185185185185185,0.004073351739980691,1527,3
flow_aggressor,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.8218954248366013,0.0,0.0,0.0,0.5,3060,0.0,0.0,0.0,0.0,3060,3
flow_aggressor,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.8118569328760411,0.0,0.0,0.0,0.5,6123,0.0,0.0,0.0,0.0,6123,3
flow_aggressor,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.9250246629398224,0.0,0.0,0.0,0.5,18246,0.0,0.0,0.0,0.0,18246,3
flow_aggressor,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.4859437751004016,0.27710843373493976,0.25274725274725274,0.26436781609195403,0.43650020865210737,249,-0.21859896549734237,-1.87050357083406,0.47560975609756095,-0.006031857078260594,249,3
flow_aggressor,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5038759689922481,0.49719101123595505,0.9315789473684211,0.6483516483516484,0.5114747528720278,387,-0.12195616745432536,-475012242.3341796,0.5549295774647888,-0.018848039090928137,387,3
flow_aggressor,random_forest_GOLD_M15,GOLD,M15,random_forest,0.8218954248366013,0.0,0.0,0.0,0.5,3060,0.0,0.0,0.0,0.0,3060,3
flow_aggressor,random_forest_GOLD_H1,GOLD,H1,random_forest,0.45495495495495497,0.46875,0.8256880733944955,0.5980066445182725,0.46151660306892917,222,-0.003956769949389065,-13.958933303199533,0.5392670157068062,-0.002368557981279107,222,3
flow_aggressor,random_forest_GOLD_H4,GOLD,H4,random_forest,0.3939393939393939,0.4805194805194805,0.6491228070175439,0.5522388059701493,0.3483709273182958,99,0.0793528023076186,-29976986.17203337,0.5194805194805194,0.0025392133011776785,99,3
flow_aggressor,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7654512988883129,0.0,0.0,0.0,0.5,17361,0.0,0.0,0.0,0.0,17361,3
risk_guardian,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9209689795023567,0.09782608695652174,0.006578947368421052,0.012328767123287671,0.5008306515488864,18246,0.4410757450584823,-0.5654407719526504,0.5666666666666667,0.004050700785575234,18246,3
risk_guardian,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.770537318308019,0.20919540229885059,0.07899305555555555,0.1146817895400126,0.5048958438107691,6123,0.10657754507617193,-4.456608064827945,0.5187793427230047,0.0029199518716782613,6123,3
risk_guardian,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6450556647020301,0.20689655172413793,0.023622047244094488,0.04240282685512368,0.4892398754375526,1527,-0.19943630969784168,-24863993.383045234,0.43103448275862066,-0.003652057612442694,1527,3
risk_guardian,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.7967320261437908,0.16521739130434782,0.03486238532110092,0.05757575757575758,0.4983457055830157,3060,0.14529835280925368,-0.7039541936540813,0.49122807017543857,0.0031139401346500506,3060,3
risk_guardian,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.606425702811245,0.47107438016528924,0.6263736263736264,0.5377358490566038,0.610655167617193,249,0.22347585463386296,-1.7357241792183946,0.5206611570247934,0.010118802838682939,249,3
risk_guardian,xgboost_GOLD_M30,GOLD,M30,xgboost,0.5555555555555556,0.5436893203883495,0.5894736842105263,0.5656565656565656,0.5561581619022175,387,0.5499159122252295,-4.14551380382483,0.587378640776699,0.04856455491694045,387,3
risk_guardian,xgboost_GOLD_M15,GOLD,M15,xgboost,0.4708333333333333,0.46511627906976744,0.4481792717086835,0.456490727532097,0.47064610968354287,720,0.3113922111875234,-326696478.3579718,0.5116279069767442,0.03308679915024504,720,3
risk_guardian,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7484591901388169,0.32987312572087657,0.07023575638506876,0.11581291759465479,0.5132576930770253,17361,0.28250521485981633,-1434134.8828583732,0.5219399538106235,0.03661733880291096,17361,3
risk_guardian,xgboost_GOLD_H1,GOLD,H1,xgboost,0.5180180180180181,0.5054347826086957,0.8532110091743119,0.6348122866894198,0.5239506373305187,222,-0.6610234306270513,-12344871.726281958,0.5027322404371585,-0.07315856390352216,222,3
risk_guardian,xgboost_GOLD_H4,GOLD,H4,xgboost,0.48484848484848486,0.6363636363636364,0.24561403508771928,0.35443037974683544,0.5275689223057644,99,0.4603272236058067,-29976986.17203337,0.5454545454545454,0.018444382811590776,99,3
risk_guardian,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.763024661113833,0.22365988909426987,0.10503472222222222,0.14294152392203188,0.5102723399886006,6123,0.2839333984118477,-9.331628636271414,0.5158878504672897,0.00879834785504241,6123,3
risk_guardian,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9189411377836239,0.20320855614973263,0.027777777777777776,0.04887459807073955,0.5094748587905359,18246,0.05164888634834355,-9.263237017551141,0.5449438202247191,0.0004576567182594804,18246,3
risk_guardian,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.769281045751634,0.24281150159744408,0.13944954128440368,0.17715617715617715,0.5226074744195378,3060,0.23432745938115968,-1.1286688185012517,0.5096153846153846,0.009558614945074817,3060,3
risk_guardian,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6378519973804846,0.18309859154929578,0.025590551181102362,0.044905008635578586,0.48433600179271014,1527,-0.06647509561543329,-10609484.706817217,0.4647887323943662,-0.00137095614563143,1527,3
risk_guardian,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.6385542168674698,0.504424778761062,0.6263736263736264,0.5588235294117647,0.6359716233133954,249,0.28268390875543264,-2.070453339098217,0.5309734513274337,0.012978599059248808,249,3
risk_guardian,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.49027777777777776,0.484375,0.4341736694677871,0.45790251107828656,0.48981410746116627,720,0.24969100179367676,-24.074594222317284,0.528125,0.02607943099995036,720,3
risk_guardian,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.5684754521963824,0.5614973262032086,0.5526315789473685,0.5570291777188329,0.5681939620625167,387,0.16100122013519433,-321290470.1932673,0.5828877005347594,0.011503711400491001,387,3
risk_guardian,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5225225225225225,0.5077720207253886,0.8990825688073395,0.6490066225165563,0.5291873021027849,222,-0.07774542724145722,-3.372112287156056,0.5208333333333334,-0.012003228860041237,222,3
risk_guardian,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.7254190426818732,0.30938014262205155,0.13850687622789784,0.19134860050890584,0.5218834328464345,17361,0.3751376230241261,-2864822.717296711,0.5027472527472527,0.05611152286167864,17361,3
risk_guardian,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.42424242424242425,0.5,0.2807017543859649,0.3595505617977528,0.449874686716792,99,0.8895905582608893,-29976986.17203337,0.5,0.039899022932866846,99,3
risk_guardian,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.6666666666666666,0.47058823529411764,0.015748031496062992,0.030476190476190476,0.5034579215380217,1527,-0.04595905789588635,-3.4887869589890412,0.47058823529411764,-0.0005261716163798003,1527,3
risk_guardian,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.7676470588235295,0.24848484848484848,0.15045871559633028,0.18742857142857142,0.5259251828478669,3060,0.10352321964255104,-0.6970187685836724,0.5168195718654435,0.0030577895200800675,3060,3
risk_guardian,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.7068430507920954,0.2268479184367035,0.23177083333333334,0.22928295405753543,0.5243545375678937,6123,-0.10555955960030469,-50.244036083722136,0.49740484429065746,-0.004517895250022552,6123,3
risk_guardian,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.9250246629398224,0.5,0.008771929824561403,0.017241379310344827,0.5040304725553664,18246,0.18567517025403968,-518170.5126444669,0.5652173913043478,0.0007455604443455943,18246,3
risk_guardian,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.606425702811245,0.47244094488188976,0.6593406593406593,0.5504587155963303,0.6176450132146334,249,0.4169654263605492,-1.1434262414254508,0.5511811023622047,0.01865699374864227,249,3
risk_guardian,random_forest_GOLD_M30,GOLD,M30,random_forest,0.5400516795865633,0.5283018867924528,0.5894736842105263,0.5572139303482587,0.5409297355062783,387,0.4447022548268206,-4.760535815001256,0.5801886792452831,0.03846814621637118,387,3
risk_guardian,random_forest_GOLD_M15,GOLD,M15,random_forest,0.4861111111111111,0.48104956268221577,0.46218487394957986,0.4714285714285714,0.48591337361390835,720,0.16166419184075936,-297151640.473704,0.5043731778425656,0.01823170568764887,720,3
risk_guardian,random_forest_GOLD_H1,GOLD,H1,random_forest,0.509009009009009,0.5,0.8990825688073395,0.6426229508196721,0.5159129658195989,222,-0.27846994611569537,-7.095282536177162,0.517948717948718,-0.03411604832383475,222,3
risk_guardian,random_forest_GOLD_H4,GOLD,H4,random_forest,0.42424242424242425,0.5,0.17543859649122806,0.2597402597402597,0.468671679197995,99,0.6945706922001519,-29976986.17203337,0.6,0.03339164540445405,99,3
risk_guardian,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7584240539139451,0.3482587064676617,0.0343811394891945,0.06258381761287439,0.5073327926357102,17361,-0.2452244055746676,-160038898.57859832,0.5099502487562189,-0.02525603169630597,17361,3
exhaustion_detector,xgboost_EURUSD_M5,EURUSD,M5,xgboost,0.9239285322810479,0.3275862068965517,0.013888888888888888,0.02664796633941094,0.5057890942844729,18246,-0.12433244686301852,-15380280.621699603,0.47368421052631576,-0.0006366124055977584,18246,3
exhaustion_detector,xgboost_EURUSD_M15,EURUSD,M15,xgboost,0.810223746529479,0.45535714285714285,0.044270833333333336,0.08069620253164557,0.5159998302655401,6123,0.10349967664539941,-4316322.583909349,0.5446428571428571,0.0014248164670480623,6123,3
exhaustion_detector,xgboost_EURUSD_M30,EURUSD,M30,xgboost,0.819281045751634,0.2777777777777778,0.009174311926605505,0.017761989342806393,0.5020026629215533,3060,-0.10975143120075181,-11632247.367552307,0.6111111111111112,-0.0007161553474502869,3060,3
exhaustion_detector,xgboost_EURUSD_H1,EURUSD,H1,xgboost,0.6620825147347741,0.474025974025974,0.1437007874015748,0.22054380664652568,0.5321055458106991,1527,0.3551670532024253,-3104251.0994216953,0.5131578947368421,0.013145088762952728,1527,3
exhaustion_detector,xgboost_EURUSD_H4,EURUSD,H4,xgboost,0.6305220883534136,0.4897959183673469,0.26373626373626374,0.34285714285714286,0.552754207817499,249,-0.1165456621024923,-63.88333784524583,0.4375,-0.003000185285876089,249,3
exhaustion_detector,xgboost_GOLD_M15,GOLD,M15,xgboost,0.5708333333333333,0.5764331210191083,0.5070028011204482,0.5394932935916542,0.5703058082737227,720,-0.30461045701322625,-336623007.7365984,0.5254777070063694,-0.03588353873839212,720,3
exhaustion_detector,xgboost_GOLD_M30,GOLD,M30,xgboost,0.6330749354005168,0.6100917431192661,0.7,0.6519607843137255,0.6342639593908629,387,-0.12829794597306665,-2.6186835465929597,0.5391705069124424,-0.016716986213986096,387,3
exhaustion_detector,xgboost_GOLD_M5,GOLD,M5,xgboost,0.7687921202695698,0.5863095238095238,0.04837917485265226,0.08938294010889292,0.5189596980441303,17361,0.5689232705214643,-16.154832173952236,0.5671641791044776,0.04323114352326907,17361,3
exhaustion_detector,xgboost_GOLD_H1,GOLD,H1,xgboost,0.6171171171171171,0.5857142857142857,0.7522935779816514,0.6586345381526104,0.6195096208492328,222,-0.8789300918068745,-913476722.1513673,0.4857142857142857,-0.09134767221513673,222,3
exhaustion_detector,xgboost_GOLD_H4,GOLD,H4,xgboost,0.5353535353535354,0.5774647887323944,0.7192982456140351,0.640625,0.5025062656641603,99,-0.2862367957533036,-29976986.17203337,0.5571428571428572,-0.03523594660386653,99,3
exhaustion_detector,lightgbm_EURUSD_M15,EURUSD,M15,lightgbm,0.8066307365670423,0.3787878787878788,0.043402777777777776,0.0778816199376947,0.5134535514316367,6123,0.005562754416554076,-1121434.0553644674,0.4806201550387597,7.515505465183203e-05,6123,3
exhaustion_detector,lightgbm_EURUSD_M5,EURUSD,M5,lightgbm,0.9218458840293763,0.22641509433962265,0.017543859649122806,0.032564450474898234,0.5063427320523136,18246,-0.15226705585548048,-12.654601521724814,0.5142857142857142,-0.0010233925109863762,18246,3
exhaustion_detector,lightgbm_EURUSD_M30,EURUSD,M30,lightgbm,0.8196078431372549,0.34782608695652173,0.014678899082568808,0.028169014084507043,0.5043573421854196,3060,-0.1287357630070134,-21034488.50509837,0.5652173913043478,-0.0010395530499947014,3060,3
exhaustion_detector,lightgbm_EURUSD_H1,EURUSD,H1,lightgbm,0.6516044531761624,0.43258426966292135,0.1515748031496063,0.22448979591836735,0.5262290109958041,1527,0.40698940931944766,-3535449.156225612,0.5371428571428571,0.017711064877423244,1527,3
exhaustion_detector,lightgbm_EURUSD_H4,EURUSD,H4,lightgbm,0.6626506024096386,0.5813953488372093,0.27472527472527475,0.373134328358209,0.5804006120461817,249,-0.5136179708099736,-145371987.59552616,0.38095238095238093,-0.010654516311630058,249,3
exhaustion_detector,lightgbm_GOLD_M15,GOLD,M15,lightgbm,0.5791666666666667,0.5882352941176471,0.5042016806722689,0.5429864253393665,0.57854712132787,720,0.05768787547342997,-17311648.647372335,0.5294117647058824,0.005048469695597468,720,3
exhaustion_detector,lightgbm_GOLD_M30,GOLD,M30,lightgbm,0.6382428940568475,0.6146788990825688,0.7052631578947368,0.6568627450980392,0.6394336094042212,387,0.21511777215969727,-2.4596000917613305,0.543778801843318,0.020848815405174692,387,3
exhaustion_detector,lightgbm_GOLD_H1,GOLD,H1,lightgbm,0.5791666666666667,0.5882352941176471,0.5042016806722689,0.5429864253393665,0.57854712132787,720,0.05768787547342997,-17311648.647372335,0.5294117647058824,0.005048469695597468,720,3
exhaustion_detector,lightgbm_GOLD_M5,GOLD,M5,lightgbm,0.76660330626116,0.5180505415162455,0.07048133595284872,0.12408127972330307,0.525194765350192,17361,0.26090097274146573,-38.90245343589827,0.5424954792043399,0.02612227036247483,17361,3
exhaustion_detector,lightgbm_GOLD_H4,GOLD,H4,lightgbm,0.42424242424242425,0.5,0.5614035087719298,0.5289256198347108,0.39974937343358397,99,-0.8257978928202366,-177893314.9833084,0.484375,-0.08471815334017241,99,3
exhaustion_detector,random_forest_EURUSD_M5,EURUSD,M5,random_forest,0.5757575757575758,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.5469924812030076,99,-0.6327143718866457,-29976986.17203337,0.4852941176470588,-0.07349529062080695,99,3
exhaustion_detector,random_forest_EURUSD_H4,EURUSD,H4,random_forest,0.6345381526104418,0.5,0.2857142857142857,0.36363636363636365,0.5605786618444846,249,-0.41499947397039133,-159778924.30823037,0.37254901960784315,-0.011065805370620962,249,3
exhaustion_detector,random_forest_EURUSD_H1,EURUSD,H1,random_forest,0.9204757207059081,0.17829457364341086,0.016812865497076022,0.03072812291249165,0.5052662502624614,18246,-0.13412938408160593,-5097454.36678588,0.45528455284552843,-0.0011868932463632298,18246,3
exhaustion_detector,random_forest_EURUSD_M30,EURUSD,M30,random_forest,0.8133986928104575,0.175,0.012844036697247707,0.023931623931623933,0.49986138216572124,3060,0.22279022261673645,-1122557.3583628633,0.6666666666666666,0.002174406777517124,3060,3
exhaustion_detector,random_forest_EURUSD_M15,EURUSD,M15,random_forest,0.8046709129511678,0.3625,0.050347222222222224,0.08841463414634146,0.5149141059813586,6123,-0.04095553519535153,-4316322.583909349,0.4968553459119497,-0.0006394689201821846,6123,3
exhaustion_detector,random_forest_GOLD_H1,GOLD,H1,random_forest,0.6081081081081081,0.569620253164557,0.8256880733944955,0.6741573033707865,0.6119590809450353,222,-0.12568801725959378,-2.8811638504785044,0.5126582278481012,-0.016523286181395203,222,3
exhaustion_detector,random_forest_GOLD_M30,GOLD,M30,random_forest,0.6149870801033591,0.5911111111111111,0.7,0.6409638554216868,0.616497461928934,387,-0.15560772030962794,-2.049017279357143,0.5466666666666666,-0.019791753185133154,387,3
exhaustion_detector,random_forest_GOLD_M15,GOLD,M15,random_forest,0.5597222222222222,0.562111801242236,0.5070028011204482,0.5331369661266568,0.5592865245271662,720,-0.34137217206444814,-326859357.0389155,0.515527950310559,-0.04276073201505237,720,3
exhaustion_detector,random_forest_GOLD_H4,GOLD,H4,random_forest,0.5757575757575758,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.5469924812030076,99,-0.6327143718866457,-29976986.17203337,0.4852941176470588,-0.07349529062080695,99,3
exhaustion_detector,random_forest_GOLD_M5,GOLD,M5,random_forest,0.7649328955705317,0.4932330827067669,0.08055009823182711,0.138484272746464,0.5275953892468489,17361,0.12049735839683874,-52.46780649342747,0.5105421686746988,0.01230436810687996,17361,3
