source_file,expert,market_key,symbol,timeframe,feature,sharpe,win_rate,threshold,samples
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ma_100,0.060623674882151854,0.5348697994612391,41852.435,6682
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ratio_100,0.08522744714067934,0.5547576301615799,1.26930338672864,6682
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_std,0.061838225404926145,0.5446481371969248,25230.57644517286,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_zscore,0.04580863404080479,0.5481963335304554,0.6370431591719714,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_flow,0.07521500283648826,0.5410029498525074,42166.25,6780
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,bull_volume,0.07521500283648826,0.5410029498525074,42165.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,bear_volume,0.05515236819039457,0.5380530973451327,40006.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,bull_bear_ratio,0.06906099109236317,0.5458308693081018,1.4190671824495775,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_efficiency,0.04165924954220157,0.5368731563421829,8.152987117258422e-06,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_efficiency_ma,0.06423979358063456,0.5209934949733885,2.8664925585086683e-05,6762
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_per_pip,0.06926724071656755,0.5410029498525074,626.5755919854205,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_spike,0.010277388409890505,0.5443037974683544,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_dry,0.02204337933239349,0.5251641137855579,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_expanding,0.04374139116989713,0.5355070461453441,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_consecutive_expand,0.05150124098909736,0.5405892964521948,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_contracting,0.03966320756004198,0.5333755140778235,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_consecutive_contract,0.03702204893855482,0.5244813278008299,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_momentum,0.05054049559204272,0.5395513577331759,-10055.25,6776
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_acceleration,0.0435750404053204,0.537219377707759,-18183.5,6771
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_roc_5,0.048028996142340505,0.5365997638724912,-0.24027196373096596,6776
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_roc_10,0.05063947422602617,0.5400295420974889,-0.03461620501569307,6771
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_at_close,0.0847423279139426,0.5485781990521327,43319.29977888615,6750
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_upper_half,0.08452271162905255,0.5451327433628319,45959.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_lower_half,0.045496693164060804,0.5380530973451327,37373.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_asia,0.006409361736134988,0.5407407407407407,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_london,0.06477321631333757,0.5374631268436578,38549.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ny,-0.004258692764135143,0.5374868004223865,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_overlap,0.001209013052188214,0.5433403805496829,0.0,6781
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_asia_pct,-0.04157111645657357,0.5233253588516746,0.24868927037423935,6686
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_london_pct,0.05963525479457367,0.5396888711607499,0.3843916473862209,6686
backtest_microstructure_expert.json,microstructure_expert,USDJPY_H4,USDJPY,H4,volume_ny_pct,0.019097596358670914,0.5322966507177034,0.3612465460514612,6686
