path,name,extension,size_mb,modified_at,category
BACKUP\DATA_HUB\modelos\GBPCHF_qlib_model.pkl,GBPCHF_qlib_model.pkl,.pkl,0.001,2026-04-27T03:26:26.178471804,data_hub_symbol
BACKUP\DATA_HUB\modelos\GBPJPY_model.pkl,GBPJPY_model.pkl,.pkl,0.001,2026-04-27T02:40:37.098892927,data_hub_symbol
BACKUP\DATA_HUB\modelos\GBPJPY_qlib_model.pkl,GBPJPY_qlib_model.pkl,.pkl,0.001,2026-04-27T03:26:28.707200527,data_hub_symbol
BACKUP\DATA_HUB\modelos\GBPNZD_model.pkl,GBPNZD_model.pkl,.pkl,0.001,2026-04-27T02:40:38.410398006,data_hub_symbol
BACKUP\DATA_HUB\modelos\GBPNZD_qlib_model.pkl,GBPNZD_qlib_model.pkl,.pkl,0.001,2026-04-27T03:26:31.490970850,data_hub_symbol
BACKUP\DATA_HUB\modelos\JPYX_model.pkl,JPYX_model.pkl,.pkl,0.001,2026-04-27T02:41:13.708201885,data_hub_symbol
BACKUP\DATA_HUB\modelos\JPYX_qlib_model.pkl,JPYX_qlib_model.pkl,.pkl,0.001,2026-04-27T03:27:00.401162386,data_hub_symbol
BACKUP\DATA_HUB\modelos\LINKUSD_model.pkl,LINKUSD_model.pkl,.pkl,0.001,2026-04-27T02:42:12.436131716,data_hub_symbol
BACKUP\DATA_HUB\modelos\LINKUSD_qlib_model.pkl,LINKUSD_qlib_model.pkl,.pkl,0.001,2026-04-27T03:27:49.414911509,data_hub_symbol
BACKUP\DATA_HUB\modelos\MATICUSD_model.pkl,MATICUSD_model.pkl,.pkl,0.001,2026-04-27T02:42:14.886454344,data_hub_symbol
BACKUP\DATA_HUB\modelos\MATICUSD_qlib_model.pkl,MATICUSD_qlib_model.pkl,.pkl,0.001,2026-04-27T03:27:51.464431047,data_hub_symbol
BACKUP\DATA_HUB\modelos\NETH25_model.pkl,NETH25_model.pkl,.pkl,0.001,2026-04-27T02:42:32.203863382,data_hub_symbol
BACKUP\DATA_HUB\modelos\NETH25_qlib_model.pkl,NETH25_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:07.369859457,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDCAD_model.pkl,NZDCAD_model.pkl,.pkl,0.001,2026-04-27T02:42:33.158132553,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDCAD_qlib_model.pkl,NZDCAD_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:08.455798388,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDJPY_model.pkl,NZDJPY_model.pkl,.pkl,0.001,2026-04-27T02:42:36.308948517,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDJPY_qlib_model.pkl,NZDJPY_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:11.408446550,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDUSD_model.pkl,NZDUSD_model.pkl,.pkl,0.001,2026-04-27T02:42:39.629597187,data_hub_symbol
BACKUP\DATA_HUB\modelos\NZDUSD_qlib_model.pkl,NZDUSD_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:14.278319359,data_hub_symbol
BACKUP\DATA_HUB\modelos\SCI25_model.pkl,SCI25_model.pkl,.pkl,0.001,2026-04-27T02:42:42.338138819,data_hub_symbol
BACKUP\DATA_HUB\modelos\SCI25_qlib_model.pkl,SCI25_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:15.706532955,data_hub_symbol
BACKUP\DATA_HUB\modelos\SWI20-F_model.pkl,SWI20-F_model.pkl,.pkl,0.001,2026-04-27T02:42:49.699035168,data_hub_symbol
BACKUP\DATA_HUB\modelos\SWI20-F_qlib_model.pkl,SWI20-F_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:20.285580397,data_hub_symbol
BACKUP\DATA_HUB\modelos\SWI20_model.pkl,SWI20_model.pkl,.pkl,0.001,2026-04-27T02:43:04.147256613,data_hub_symbol
BACKUP\DATA_HUB\modelos\SWI20_qlib_model.pkl,SWI20_qlib_model.pkl,.pkl,0.001,2026-04-27T03:28:31.516705035,data_hub_symbol
BACKUP\GENESIS_ALPHA\genesis_global_model.pkl,genesis_global_model.pkl,.pkl,5.199,2026-04-01T05:16:12.460276604,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\33ca2478a99d44e19451989ba66f5db3\artifacts\pred.pkl,pred.pkl,.pkl,2.471,2026-04-01T13:07:24.658117056,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\4615c436d80d492eae45f5f52b93ce3b\artifacts\pred.pkl,pred.pkl,.pkl,2.471,2026-04-01T12:01:58.503796816,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\49a5debc0d9741849840bd68cbcafddf\artifacts\pred.pkl,pred.pkl,.pkl,2.471,2026-04-01T12:27:16.341453552,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\686e45cee213402caf059e3a93b98959\artifacts\pred.pkl,pred.pkl,.pkl,2.471,2026-04-01T12:10:21.863479614,genesis_global
BACKUP\BUILD_MODELS\genesis_global_model.pkl,genesis_global_model.pkl,.pkl,2.084,2026-04-16T19:41:42.771436214,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\33ca2478a99d44e19451989ba66f5db3\artifacts\label.pkl,label.pkl,.pkl,1.957,2026-04-01T13:07:24.738410950,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\4615c436d80d492eae45f5f52b93ce3b\artifacts\label.pkl,label.pkl,.pkl,1.957,2026-04-01T12:01:58.579745770,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\49a5debc0d9741849840bd68cbcafddf\artifacts\label.pkl,label.pkl,.pkl,1.957,2026-04-01T12:27:16.392179251,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\686e45cee213402caf059e3a93b98959\artifacts\label.pkl,label.pkl,.pkl,1.957,2026-04-01T12:10:21.910906792,genesis_global
BACKUP\FEATURE_STORE\modelo_genesis_v1.pkl,modelo_genesis_v1.pkl,.pkl,0.256,2026-04-19T15:49:39.119220257,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\33ca2478a99d44e19451989ba66f5db3\artifacts\sig_analysis\ic.pkl,ic.pkl,.pkl,0.135,2026-04-01T13:07:37.489319086,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\33ca2478a99d44e19451989ba66f5db3\artifacts\sig_analysis\ric.pkl,ric.pkl,.pkl,0.135,2026-04-01T13:07:37.538545370,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\4615c436d80d492eae45f5f52b93ce3b\artifacts\sig_analysis\ic.pkl,ic.pkl,.pkl,0.135,2026-04-01T12:02:08.016945839,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\4615c436d80d492eae45f5f52b93ce3b\artifacts\sig_analysis\ric.pkl,ric.pkl,.pkl,0.135,2026-04-01T12:02:08.046549797,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\49a5debc0d9741849840bd68cbcafddf\artifacts\sig_analysis\ic.pkl,ic.pkl,.pkl,0.135,2026-04-01T12:27:25.061206341,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\49a5debc0d9741849840bd68cbcafddf\artifacts\sig_analysis\ric.pkl,ric.pkl,.pkl,0.135,2026-04-01T12:27:25.206864357,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\686e45cee213402caf059e3a93b98959\artifacts\sig_analysis\ic.pkl,ic.pkl,.pkl,0.135,2026-04-01T12:10:29.688396215,genesis_global
BACKUP\GENESIS_ALPHA\mlruns\904023667381748678\686e45cee213402caf059e3a93b98959\artifacts\sig_analysis\ric.pkl,ric.pkl,.pkl,0.135,2026-04-01T12:10:29.733205318,genesis_global
BACKUP\BUILD_MODELS\genesis_scaler.pkl,genesis_scaler.pkl,.pkl,0.002,2026-04-16T19:41:42.772374392,genesis_global
BACKUP\BUILD_MODELS\genesis_model_meta.pkl,genesis_model_meta.pkl,.pkl,0.001,2026-04-16T19:41:42.773342848,genesis_global
BACKUP\GENESIS_ALPHA\genesis_scaler.pkl,genesis_scaler.pkl,.pkl,0.001,2026-04-01T05:16:12.460276604,genesis_global
BACKUP\GENESIS_ALPHA\pickle_cache\rdagent.utils.env._get_truncated_stdout\314ec54c76d1f92c16df62ac6e8b7056.pkl,314ec54c76d1f92c16df62ac6e8b7056.pkl,.pkl,0.0,2026-04-01T15:51:12.958103418,genesis_global
BACKUP\GENESIS_ALPHA\pickle_cache\rdagent.utils.env._get_truncated_stdout\b23254e33f8063b77903960747137cdd.pkl,b23254e33f8063b77903960747137cdd.pkl,.pkl,0.0,2026-04-01T16:02:24.982912540,genesis_global
BACKUP\GENESIS_ALPHA\pickle_cache\utils.env.run\53392468405eb569069ceccb490258c0.pkl,53392468405eb569069ceccb490258c0.pkl,.pkl,0.0,2026-04-01T15:51:12.112066031,genesis_global
BACKUP\GENESIS_ALPHA\pickle_cache\utils.env.run\ca8de2d1ebc56289a9907eb75f81d54a.pkl,ca8de2d1ebc56289a9907eb75f81d54a.pkl,.pkl,0.0,2026-04-01T16:02:23.810616970,genesis_global
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B2.pkl,extratrees_ExtraTrees_B2.pkl,.pkl,629.798,2026-04-27T11:22:09.997851849,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B1.pkl,extratrees_ExtraTrees_B1.pkl,.pkl,615.689,2026-04-27T11:21:57.554953575,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B3.pkl,extratrees_ExtraTrees_B3.pkl,.pkl,607.173,2026-04-27T11:22:22.423465729,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B2.pkl,randomforest_RandomForest_B2.pkl,.pkl,391.036,2026-04-27T11:19:50.991216183,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B1.pkl,randomforest_RandomForest_B1.pkl,.pkl,387.019,2026-04-27T11:19:25.665959120,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B3.pkl,randomforest_RandomForest_B3.pkl,.pkl,384.02,2026-04-27T11:20:14.019229174,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B5.pkl,extratrees_ExtraTrees_B5.pkl,.pkl,324.427,2026-04-27T11:22:34.314389467,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B4.pkl,extratrees_ExtraTrees_B4.pkl,.pkl,314.981,2026-04-27T11:22:29.412157774,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B5.pkl,randomforest_RandomForest_B5.pkl,.pkl,274.707,2026-04-27T11:21:05.459011316,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B4.pkl,randomforest_RandomForest_B4.pkl,.pkl,266.204,2026-04-27T11:20:40.782864094,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B6.pkl,extratrees_ExtraTrees_B6.pkl,.pkl,160.412,2026-04-27T11:22:38.590697050,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B6.pkl,randomforest_RandomForest_B6.pkl,.pkl,155.714,2026-04-27T11:21:28.714792013,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B8.pkl,extratrees_ExtraTrees_B8.pkl,.pkl,41.459,2026-04-27T11:22:43.116575241,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B7.pkl,extratrees_ExtraTrees_B7.pkl,.pkl,41.22,2026-04-27T11:22:41.030493736,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B8.pkl,randomforest_RandomForest_B8.pkl,.pkl,40.351,2026-04-27T11:21:47.762672186,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B7.pkl,randomforest_RandomForest_B7.pkl,.pkl,40.121,2026-04-27T11:21:39.688337803,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B3.pkl,kneighbors_KNeighbors_B3.pkl,.pkl,38.55,2026-04-27T11:34:02.395702600,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B1.pkl,kneighbors_KNeighbors_B1.pkl,.pkl,29.908,2026-04-27T11:34:00.886853456,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B2.pkl,kneighbors_KNeighbors_B2.pkl,.pkl,29.908,2026-04-27T11:34:01.571979046,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B4.pkl,kneighbors_KNeighbors_B4.pkl,.pkl,29.908,2026-04-27T11:34:02.988600969,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B5.pkl,kneighbors_KNeighbors_B5.pkl,.pkl,29.908,2026-04-27T11:34:03.662160873,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B6.pkl,kneighbors_KNeighbors_B6.pkl,.pkl,29.908,2026-04-27T11:34:04.351660252,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B7.pkl,kneighbors_KNeighbors_B7.pkl,.pkl,29.908,2026-04-27T11:34:05.312780380,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B9.pkl,kneighbors_KNeighbors_B9.pkl,.pkl,27.427,2026-04-27T11:34:06.883661270,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\kneighbors_KNeighbors_B8.pkl,kneighbors_KNeighbors_B8.pkl,.pkl,27.426,2026-04-27T11:34:06.428577900,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\symbol_EURUSD.pkl,symbol_EURUSD.pkl,.pkl,21.516,2026-04-24T12:30:34.082128763,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B2.pkl,decisiontree_DecisionTree_B2.pkl,.pkl,20.474,2026-04-27T11:34:20.435712814,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B1.pkl,decisiontree_DecisionTree_B1.pkl,.pkl,20.33,2026-04-27T11:34:13.545493126,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B3.pkl,decisiontree_DecisionTree_B3.pkl,.pkl,20.221,2026-04-27T11:34:27.009022713,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B5.pkl,decisiontree_DecisionTree_B5.pkl,.pkl,10.593,2026-04-27T11:34:42.496373415,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B4.pkl,decisiontree_DecisionTree_B4.pkl,.pkl,10.258,2026-04-27T11:34:35.681041956,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\extratrees_ExtraTrees_B9.pkl,extratrees_ExtraTrees_B9.pkl,.pkl,8.61,2026-04-27T11:22:44.500597953,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\randomforest_RandomForest_B9.pkl,randomforest_RandomForest_B9.pkl,.pkl,8.204,2026-04-27T11:21:51.130712747,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B6.pkl,decisiontree_DecisionTree_B6.pkl,.pkl,5.283,2026-04-27T11:34:55.508226156,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B8.pkl,decisiontree_DecisionTree_B8.pkl,.pkl,1.348,2026-04-27T11:35:02.346524239,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B7.pkl,decisiontree_DecisionTree_B7.pkl,.pkl,1.339,2026-04-27T11:35:00.694330692,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\ensemble\super_brain.pkl,super_brain.pkl,.pkl,0.646,2026-04-27T12:14:12.331981421,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B3.pkl,xgboost_XGBoost_B3.pkl,.pkl,0.429,2026-04-27T11:35:06.179858208,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B1.pkl,xgboost_XGBoost_B1.pkl,.pkl,0.428,2026-04-27T11:35:04.969624519,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B2.pkl,xgboost_XGBoost_B2.pkl,.pkl,0.418,2026-04-27T11:35:05.559446096,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B4.pkl,xgboost_XGBoost_B4.pkl,.pkl,0.411,2026-04-27T11:35:06.701534986,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B6.pkl,xgboost_XGBoost_B6.pkl,.pkl,0.41,2026-04-27T11:35:07.823874474,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B5.pkl,xgboost_XGBoost_B5.pkl,.pkl,0.407,2026-04-27T11:35:07.286170483,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B8.pkl,xgboost_XGBoost_B8.pkl,.pkl,0.406,2026-04-27T11:35:08.961413860,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B7.pkl,xgboost_XGBoost_B7.pkl,.pkl,0.396,2026-04-27T11:35:08.463106155,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B9.pkl,lightgbm_LightGBM_B9.pkl,.pkl,0.308,2026-04-27T11:35:13.303651571,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B7.pkl,lightgbm_LightGBM_B7.pkl,.pkl,0.302,2026-04-27T11:35:12.443124771,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B3.pkl,lightgbm_LightGBM_B3.pkl,.pkl,0.299,2026-04-27T11:35:10.657993793,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B6.pkl,lightgbm_LightGBM_B6.pkl,.pkl,0.299,2026-04-27T11:35:12.002150536,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B8.pkl,lightgbm_LightGBM_B8.pkl,.pkl,0.299,2026-04-27T11:35:12.837423325,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B1.pkl,lightgbm_LightGBM_B1.pkl,.pkl,0.298,2026-04-27T11:35:09.712827682,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B2.pkl,lightgbm_LightGBM_B2.pkl,.pkl,0.298,2026-04-27T11:35:10.219984055,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B4.pkl,lightgbm_LightGBM_B4.pkl,.pkl,0.298,2026-04-27T11:35:11.174828768,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\lightgbm_LightGBM_B5.pkl,lightgbm_LightGBM_B5.pkl,.pkl,0.297,2026-04-27T11:35:11.581861496,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\decisiontree_DecisionTree_B9.pkl,decisiontree_DecisionTree_B9.pkl,.pkl,0.274,2026-04-27T11:35:04.068543911,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B1.pkl,huberregressor_HuberRegressor_B1.pkl,.pkl,0.197,2026-04-27T11:18:55.603582382,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B2.pkl,huberregressor_HuberRegressor_B2.pkl,.pkl,0.197,2026-04-27T11:18:55.742901087,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B3.pkl,huberregressor_HuberRegressor_B3.pkl,.pkl,0.197,2026-04-27T11:18:57.068909407,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B4.pkl,huberregressor_HuberRegressor_B4.pkl,.pkl,0.197,2026-04-27T11:18:57.225401640,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B5.pkl,huberregressor_HuberRegressor_B5.pkl,.pkl,0.197,2026-04-27T11:18:57.369126081,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B6.pkl,huberregressor_HuberRegressor_B6.pkl,.pkl,0.197,2026-04-27T11:18:57.525116205,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B7.pkl,huberregressor_HuberRegressor_B7.pkl,.pkl,0.197,2026-04-27T11:18:57.670929432,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B8.pkl,huberregressor_HuberRegressor_B8.pkl,.pkl,0.197,2026-04-27T11:18:57.804680109,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\huberregressor_HuberRegressor_B9.pkl,huberregressor_HuberRegressor_B9.pkl,.pkl,0.197,2026-04-27T11:19:02.090240717,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B1.pkl,gradientboosting_GradientBoosting_B1.pkl,.pkl,0.136,2026-04-27T11:26:29.428064108,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B3.pkl,gradientboosting_GradientBoosting_B3.pkl,.pkl,0.136,2026-04-27T11:29:38.422919750,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B4.pkl,gradientboosting_GradientBoosting_B4.pkl,.pkl,0.136,2026-04-27T11:30:36.094772339,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B8.pkl,gradientboosting_GradientBoosting_B8.pkl,.pkl,0.135,2026-04-27T11:33:34.647948980,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B2.pkl,gradientboosting_GradientBoosting_B2.pkl,.pkl,0.134,2026-04-27T11:27:57.499067545,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B5.pkl,gradientboosting_GradientBoosting_B5.pkl,.pkl,0.133,2026-04-27T11:31:36.663249016,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B6.pkl,gradientboosting_GradientBoosting_B6.pkl,.pkl,0.133,2026-04-27T11:32:27.719247818,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B7.pkl,gradientboosting_GradientBoosting_B7.pkl,.pkl,0.131,2026-04-27T11:32:56.354007483,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\gradientboosting_GradientBoosting_B9.pkl,gradientboosting_GradientBoosting_B9.pkl,.pkl,0.13,2026-04-27T11:34:00.272651911,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\xgboost_XGBoost_B9.pkl,xgboost_XGBoost_B9.pkl,.pkl,0.128,2026-04-27T11:35:09.303910494,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B7.pkl,histgradientboosting_HistGradientBoosting_B7.pkl,.pkl,0.08,2026-04-27T11:22:52.148489237,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B8.pkl,histgradientboosting_HistGradientBoosting_B8.pkl,.pkl,0.073,2026-04-27T11:22:52.490124941,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B9.pkl,histgradientboosting_HistGradientBoosting_B9.pkl,.pkl,0.069,2026-04-27T11:22:52.805289745,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B5.pkl,adaboost_AdaBoost_B5.pkl,.pkl,0.068,2026-04-27T11:24:29.943818092,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B2.pkl,adaboost_AdaBoost_B2.pkl,.pkl,0.067,2026-04-27T11:23:37.308052301,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B2.pkl,histgradientboosting_HistGradientBoosting_B2.pkl,.pkl,0.059,2026-04-27T11:22:50.068612576,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B5.pkl,histgradientboosting_HistGradientBoosting_B5.pkl,.pkl,0.058,2026-04-27T11:22:51.524385452,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B6.pkl,histgradientboosting_HistGradientBoosting_B6.pkl,.pkl,0.058,2026-04-27T11:22:51.779459,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\adaboost_AdaBoost_B8.pkl,adaboost_AdaBoost_B8.pkl,.pkl,0.056,2026-04-27T11:25:05.666157722,nexus_by_symbol
BACKUP\NEXUS_backup\data\models\by_symbol\EURUSD\base_models\histgradientboosting_HistGradientBoosting_B1.pkl,histgradientboosting_HistGradientBoosting_B1.pkl,.pkl,0.056,2026-04-27T11:22:48.779272795,nexus_by_symbol
