symbol,timeframe,tp100_entradas,tp100_wins,tp100_win_rate,tp100_score,tp100_target_efficiency,tp200_entradas,tp200_wins,tp200_win_rate,tp200_score,tp200_target_efficiency,tp300_entradas,tp300_wins,tp300_win_rate,tp300_score,tp300_target_efficiency,tp400_entradas,tp400_wins,tp400_win_rate,tp400_score,tp400_target_efficiency,tp500_entradas,tp500_wins,tp500_win_rate,tp500_score,tp500_target_efficiency,entradas_media_por_alvo,favor_media,contra_media,favor_apos_voltar_media,favor_contra_ratio,recovery_favor_ratio,stop_curto,stop_sugerido,stop_folgado,best_target,best_target_win_rate,best_target_score,best_target_entries,win_rate_decay_100_to_500,score_decay_100_to_500
GBPUSD,M30,71099,69391,97.59771586098258,96.14807975379206,97.59771586098258,71099,67552,95.01118159186488,187.0119069353664,190.02236318372977,71099,65878,92.65671809730097,273.5389188611994,277.97015429190293,71099,63472,89.27270425744385,350.6175297993644,357.0908170297754,71099,61547,86.56521188764962,424.7189610214544,432.82605943824814,71099.0,1969.549091137609,60.34407352759824,1913.3917807902967,32.63864992813588,0.9714872248673694,80,100,130,500,86.56521188764962,424.7189610214544,71099,11.03250397333295,-328.57088126766234
GBPUSD,M5,15695,14785,94.20197515132207,90.9119382508573,94.20197515132207,15695,13935,88.78623765530423,171.2093270195997,177.57247531060847,15695,13031,83.02644154189232,239.4478319851956,249.07932462567692,15695,12030,76.64861420834661,293.3439236023938,306.59445683338646,15695,11179,71.2265052564511,339.8052662355535,356.1325262822555,15695.0,1124.6646368919394,56.74409797010373,1084.44905050827,19.81994034806337,0.9642421526689314,80,90,120,500,71.2265052564511,339.8052662355535,15695,22.97546989487097,-248.8933279846962
NZDCAD,D1,249,231,92.7710843373494,77.10698848595695,92.7710843373494,249,227,91.16465863453816,163.18431122848554,182.3293172690763,249,222,89.1566265060241,243.9737357409836,267.4698795180723,249,205,82.32931726907631,291.0272569951237,329.31726907630525,249,198,79.51807228915662,353.20875653350447,397.5903614457831,249.0,1804.30330675144,216.68665927759548,1703.4517664915877,8.326785381058626,0.944104996159224,280,330,440,500,79.51807228915662,353.20875653350447,249,13.253012048192772,-276.1017680475475
NZDCAD,H1,29027,28884,99.50735522100112,99.26414864824471,99.50735522100112,29027,28615,98.58063182554174,196.46055660230283,197.1612636510835,29027,27697,95.41805904847212,283.99218594425554,286.25417714541635,29027,27119,93.42680952216902,370.4622161249055,373.7072380886761,29027,26673,91.8903090226341,455.4479907616422,459.4515451131705,29027.0,1788.5895459180758,49.36753277901923,1744.2499920601365,36.230077648157874,0.9752097657284724,70,80,100,500,91.8903090226341,455.4479907616422,29027,7.617046198367021,-356.1838421133975
NZDCAD,H4,4096,4077,99.5361328125,99.0387119420085,99.5361328125,4096,4068,99.31640625,197.8997712171704,198.6328125,4096,4057,99.0478515625,296.1225329007017,297.1435546875,4096,4048,98.828125,394.0558578008636,395.3125,4096,4028,98.33984375,489.9189756345567,491.69921875,4096.0,2524.306410955556,107.23346765964088,2480.0407555500096,23.5402851929042,0.9824642304854851,140,170,220,500,98.33984375,489.9189756345567,4096,1.1962890625,-390.8802636925482
NZDCAD,M15,24791,23966,96.6721794199508,95.22846780780375,96.6721794199508,24791,22869,92.24718647896414,181.13096238999296,184.49437295792828,24791,21588,87.07998870557864,255.63486515466687,261.239966116736,24791,20326,81.98943164858214,320.1441843540418,327.95772659432856,24791,18607,75.05546367633416,364.4556061277103,375.2773183816708,24791.0,1010.1331150501304,43.38309645665161,989.5656370959108,23.284025289346776,0.979638843981292,60,70,90,500,75.05546367633416,364.4556061277103,24791,21.61671574361664,-269.22713831990654
NZDCAD,M30,67096,66023,98.4007988553714,97.7571036191606,98.4007988553714,67096,63064,93.99069989269108,185.56259345509145,187.98139978538217,67096,59345,88.44789555264099,260.69384343716814,265.34368665792294,67096,56782,84.62799570764278,332.3245898517471,338.5119828305711,67096,53443,79.65154405627757,390.0672533102918,398.25772028138783,67096.0,1211.8614292053735,40.25104899235764,1175.587371958568,30.10757382758792,0.9700674876074232,60,70,90,500,79.65154405627757,390.0672533102918,67096,18.74925479909384,-292.3101496911312
NZDCAD,M5,19845,18740,94.4318468127992,92.50047305777248,94.4318468127992,19845,17279,87.0697908793147,169.65459980804246,174.1395817586294,19845,15384,77.52078609221466,224.76520142490264,232.562358276644,19845,13167,66.34920634920634,253.72468608816607,265.39682539682536,19845,11156,56.21567145376669,265.89129251098075,281.07835726883343,19845.0,762.8421109344569,34.68607436063829,723.332443246479,21.99274853017488,0.9482072802188016,50,60,70,500,56.21567145376669,265.89129251098075,19845,38.216175359032505,-173.39081945320828
NZDCHF,H1,5017,4983,99.32230416583616,98.912711148209,99.32230416583616,5017,4886,97.38887781542756,193.19961782764463,194.77775563085513,5017,4618,92.04704006378314,271.33442566096016,276.14112019134944,5017,4566,91.0105640821208,358.60912541819357,364.0422563284832,5017,4327,86.2467610125573,422.9214761756472,431.23380506278653,5017.0,1108.96066930768,60.43906380692473,1069.9859627452254,18.348409115534213,0.9648547440480902,80,100,130,500,86.2467610125573,422.9214761756472,5017,13.075543153278858,-324.0087650274382
NZDCHF,H4,3314,3314,100.0,100.0,100.0,3314,3314,100.0,200.0,200.0,3314,3314,100.0,300.0,300.0,3314,3313,99.96982498491248,399.85410363552944,399.8792999396499,3314,3313,99.96982498491248,499.82392862044196,499.84912492456243,3314.0,4493.039887081894,83.5005518551625,4306.000984572334,53.80850529972036,0.9583714128493982,110,130,170,500,99.96982498491248,499.82392862044196,3314,0.030175015087522183,-399.82392862044196
NZDCHF,M15,96266,92067,95.63812768786488,94.71564303171299,95.63812768786488,96266,83925,87.1803128830532,171.6494128245559,174.3606257661064,96266,74295,77.17678100263852,226.70350081208002,231.53034300791555,96266,63667,66.13653834167826,257.3844297882668,264.54615336671304,96266,53781,55.867076641805,270.00178934938856,279.335383209025,96266.0,733.6840177081649,21.148823031464307,711.6146091002646,34.69148219652365,0.96991973645847,50,50,50,500,55.867076641805,270.00178934938856,96266,39.77105104605988,-175.28614631767556
NZDCHF,M30,70697,68886,97.43836372123286,96.65957720455664,97.43836372123286,70697,65619,92.81723411177278,183.45076975215855,185.63446822354555,70697,61184,86.54398347878977,255.54106355998007,259.6319504363693,70697,55446,78.42765605329788,307.152218268504,313.7106242131915,70697,50440,71.34673324186316,348.0225240401771,356.7336662093158,70697.0,1069.6195032351618,30.401916272478715,1031.9153829810402,35.182634331778964,0.9647499693666329,50,50,70,500,71.34673324186316,348.0225240401771,70697,26.091630479369698,-251.36294683562045
NZDCHF,M5,30879,27706,89.72440817383983,87.04955263233468,89.72440817383983,30879,23667,76.64432138346449,147.20888916928158,153.28864276692897,30879,19154,62.02921079050488,176.20339624666497,186.08763237151462,30879,14834,48.039120437838015,178.63046310544908,192.15648175135206,30879,11361,36.79199455940931,167.50619704567637,183.95997279704656,30879.0,510.2301240712041,26.03115797861256,492.8669278162445,19.60074632372533,0.9659698723443023,50,50,60,400,48.039120437838015,178.63046310544908,30879,52.93241361443052,-80.45664441334169
NZDJPY,H1,12917,12676,98.13424169698848,96.18257167534551,98.13424169698848,12917,12534,97.0349152279941,190.96821378258875,194.0698304559882,12917,12351,95.6181775954169,282.27094261093976,286.8545327862507,12917,12169,94.2091816985368,370.7792613327822,376.8367267941472,12917,11947,92.490516373771,454.5973124871384,462.452581868855,12917.0,2675.918651641122,104.60465423054956,2605.526985176265,25.581258035782927,0.9736943922332393,140,160,210,500,92.490516373771,454.5973124871384,12917,5.643725323217481,-358.4147408117929
NZDJPY,H4,3772,3769,99.9204665959703,99.80359522372653,99.9204665959703,3772,3767,99.8674443266172,199.54010303282823,199.7348886532344,3772,3755,99.5493107104984,297.9856610221141,298.6479321314952,3772,3743,99.23117709437965,395.7949517791625,396.9247083775186,3772,3702,98.1442205726405,487.9941041775154,490.72110286320253,3772.0,6438.207156710579,146.94627203445577,6238.754773055776,43.8133412132915,0.9690205085358458,190,230,300,500,98.1442205726405,487.9941041775154,3772,1.77624602332979,-388.1905089537889
NZDJPY,M15,106538,101401,95.17824625955058,92.93434531805526,95.17824625955058,106538,95685,89.81302446075578,174.88533315004017,179.62604892151157,106538,89219,83.74382849311982,243.66634621407673,251.23148547935946,106538,83570,78.44149505340818,303.73329249234314,313.7659802136327,106538,78915,74.07216204546735,358.29476473251,370.36081022733674,106538.0,1276.492149027188,46.5370291035678,1239.3254262887845,27.429601192610193,0.9708837044021783,60,70,100,500,74.07216204546735,358.29476473251,106538,21.106084214083225,-265.3604194144547
NZDJPY,M30,39451,38368,97.25482243796102,95.4590668300215,97.25482243796102,39451,37042,93.89369090770828,183.79294482601088,187.78738181541655,39451,35525,90.04841448885959,263.6354221214536,270.1452434665788,39451,34505,87.46292869635751,341.6506000699463,349.85171478543003,39451,33272,84.33753263542116,411.4420732403945,421.6876631771058,39451.0,2028.646457416765,65.41491642550528,1968.7522867226849,31.011985770798653,0.9704757965706264,90,100,140,500,84.33753263542116,411.4420732403945,39451,12.91728980253987,-315.98300641037304
NZDJPY,M5,80555,74390,92.34684377133637,89.65244384432735,92.34684377133637,80555,66374,82.39587859226616,158.5939817806532,164.79175718453232,80555,58529,72.65719073924647,208.34515651744735,217.9715722177394,80555,52626,65.32927813295264,249.11080343830938,261.31711253181055,80555,46925,58.25212587673019,276.5627105604047,291.26062938365095,80555.0,1008.1054495648052,35.20638866507887,973.521859744125,28.634162371107053,0.9656944719061131,50,60,80,500,58.25212587673019,276.5627105604047,80555,34.09471789460618,-186.91026671607733
NZDSGD,H1,40054,34439,85.9814250761472,-10038.447373579978,85.9814250761472,40054,34352,85.76421830528787,-10109.77040754565,171.52843661057574,40054,34278,85.57946771857992,-10157.99013487414,256.7384031557398,40054,34223,85.44215309332401,-10172.130644076187,341.76861237329604,40054,33822,84.44100464373096,-10814.738925708316,422.20502321865484,40054.0,69385.17233939854,72221.52646507077,68010.60513446736,0.9607270260751832,0.9801893234737754,90280,108340,144450,100,85.9814250761472,-10038.447373579978,40054,1.5404204324162407,776.2915521283376
NZDSGD,H4,5453,5453,100.0,100.0,100.0,5453,5453,100.0,200.0,200.0,5453,5453,100.0,300.0,300.0,5453,5453,100.0,400.0,400.0,5453,5453,100.0,500.0,500.0,5453.0,4695.138205165637,125.1975887235416,4607.289139206009,37.50182613736939,0.981289354621349,160,190,260,500,100.0,500.0,5453,0.0,-400.0
NZDSGD,M15,60723,25072,41.28913261861239,-5.30053025947587,41.28913261861239,60723,24314,40.04084119691056,32.50144521314413,80.08168239382113,60723,23126,38.0844161190982,65.12050158364215,114.25324835729461,60723,21870,36.01600711427301,93.28990790500757,144.06402845709204,60723,20472,33.713749320685736,115.96768294445893,168.56874660342868,60723.0,43179.77160786127,79.35441078640581,42996.834187922286,544.1382675443449,0.9957633536925269,100,120,160,500,33.713749320685736,115.96768294445893,60723,7.575383297926656,-121.2682132039348
NZDSGD,M30,39190,23644,60.331717274815,-27865.102020220766,60.331717274815,39190,23109,58.96657310538402,-28768.526388889346,117.93314621076804,39190,22118,56.437866802755806,-30497.28904763782,169.31360040826743,39190,21580,55.06506761929063,-31412.75710487966,220.26027047716252,39190,20987,53.55192651186527,-32430.46951472178,267.75963255932635,39190.0,28071.95920588671,70397.38506190992,27908.17601571538,0.398764232239576,0.9941655946073769,88000,105600,140800,100,60.331717274815,-27865.102020220766,39190,6.77979076294973,4565.367494501013
NZDSGD,M5,55063,49886,90.5980422425222,57.99161912128929,90.5980422425222,55063,43830,79.59973121696964,88.4503894339762,159.1994624339393,55063,37947,68.91560576067414,98.94470444775125,206.74681728202242,55063,31994,58.10435319543069,87.12137743620971,232.41741278172276,55063,26230,47.63634382434665,56.58214449269954,238.18171912173327,55063.0,5146.005452608654,346.8046120000861,4773.848341126824,14.83834203621415,0.9276803892047761,440,530,700,300,68.91560576067414,98.94470444775125,55063,42.961698418175544,1.4094746285897486
NZDUSD,H1,21492,21324,99.21831379117812,98.88256283802188,99.21831379117812,21492,21115,98.24585892425088,195.7382767214785,196.49171784850176,21492,21004,97.72938767913642,292.21288645919344,293.18816303740925,21492,20824,96.89186674111298,386.2324572221401,387.5674669644519,21492,20533,95.53787455797506,475.77279443227496,477.6893727898753,21492.0,1908.6777081918133,42.95213979306086,1864.436645379,44.43731365522639,0.9768210931453156,60,70,90,500,95.53787455797506,475.77279443227496,21492,3.68043923320306,-376.8902315942531
NZDUSD,H4,1314,1314,100.0,100.0,100.0,1314,1314,100.0,200.0,200.0,1314,1314,100.0,300.0,300.0,1314,1314,100.0,400.0,400.0,1314,1314,100.0,500.0,500.0,1314.0,3697.1806100422496,107.41392770586071,3607.234663111689,34.419936864538506,0.9756717465499992,140,170,220,500,100.0,500.0,1314,0.0,-400.0
NZDUSD,M15,111405,103761,93.13854853911404,91.3278243713893,93.13854853911404,111405,96802,86.89197073739959,170.32475714443754,173.78394147479918,111405,89379,80.22889457385216,235.46912609226487,240.68668372155648,111405,81667,73.30640455993897,286.1812284831104,293.2256182397559,111405,73904,66.33813563125534,322.80737530255544,331.6906781562767,111405.0,855.7217280905949,26.389812389504755,824.8260995629485,32.42621491308857,0.9638952389376054,50,50,60,500,66.33813563125534,322.80737530255544,111405,26.8004129078587,-231.47955093116616
NZDUSD,M30,38496,37681,97.88289692435578,97.00197064910364,97.88289692435578,38496,36686,95.29821280133,188.64001264780555,190.59642560266,38496,35415,91.9965710723192,272.65948762916395,275.9897132169576,38496,33550,87.15191188694929,343.2615599927087,348.6076475477972,38496,31957,83.0138196176226,408.0011509545256,415.069098088113,38496.0,1266.0365620707844,41.6099851436887,1234.329322216646,30.42626806206365,0.9749555101289874,60,70,90,500,83.0138196176226,408.0011509545256,38496,14.869077306733177,-310.999180305422
NZDUSD,M5,25823,23269,90.10959222398635,87.23727768539385,90.10959222398635,25823,20448,79.18522247608722,152.32553866989772,158.37044495217444,25823,17580,68.0788444410022,194.9661775118797,204.23653332300665,25823,14961,57.9367230763273,219.53112076333903,231.7468923053092,25823,13048,50.528598536188674,238.2757968193461,252.64299268094337,25823.0,760.1029523039446,29.04141673064775,727.727933548748,26.173067220774595,0.957407060901392,50,50,60,500,50.528598536188674,238.2757968193461,25823,39.58099368779768,-151.0385191339523
USDCAD,H1,30868,30209,97.86510301930802,96.31002362576967,97.86510301930802,30868,29613,95.93430089412983,188.90710764730275,191.86860178825967,30868,29152,94.44084488790982,279.273192874182,283.3225346637294,30868,28829,93.39445380329144,368.76627214271866,373.57781521316576,30868,28363,91.88479979266552,453.5128094628518,459.4239989633276,30868.0,2672.97011222584,72.84095708610188,2612.766371280052,36.6959773610546,0.9774768372188674,100,110,150,500,91.88479979266552,453.5128094628518,30868,5.980303226642505,-357.2027858370821
USDCAD,H4,951,946,99.47423764458463,98.58562100497278,99.47423764458463,951,939,98.73817034700316,195.343660758938,197.47634069400632,951,936,98.42271293375394,292.6022888824264,295.26813880126184,951,932,98.00210304942166,388.6316689671618,392.00841219768665,951,929,97.68664563617246,484.5233149665703,488.4332281808623,951.0,6345.761446404161,169.0148848541673,6215.564817613166,37.545577431490656,0.979482898956791,220,260,340,500,97.68664563617246,484.5233149665703,951,1.787592008412176,-385.9376939615975
USDCAD,M15,80628,76697,95.12452249838763,92.95958520166884,95.12452249838763,80628,72466,89.87696581832614,175.2588366949533,179.75393163665228,80628,69079,85.67619189363496,250.6681430073345,257.0285756809049,80628,66490,82.4651485836186,322.0743100554079,329.8605943344744,80628,62960,78.08701691719997,380.7047075423907,390.4350845859999,80628.0,1144.330733730152,44.40462079873896,1116.5378212494036,25.77053273106386,0.9757125176642524,60,70,90,500,78.08701691719997,380.7047075423907,80628,17.03750558118766,-287.7451223407219
USDCAD,M30,41207,40553,98.41289101366272,97.64100349565987,98.41289101366272,41207,39190,95.10520057271825,187.82982450352253,190.2104011454365,41207,37728,91.5572596888878,270.56566794260846,274.67177906666336,41207,36452,88.46069842502487,348.2306757366385,353.8427937000995,41207,35149,85.29861431310214,419.3430798467627,426.4930715655107,41207.0,1628.017474764516,48.63481491489769,1595.6095223686643,33.47432240833617,0.9800936090065498,70,80,100,500,85.29861431310214,419.3430798467627,41207,13.11427670056058,-321.70207635110285
USDCAD,M5,2382,2259,94.83627204030228,90.2455768043354,94.83627204030228,2382,2097,88.0352644836272,165.4335522009897,176.0705289672544,2382,1959,82.24181360201511,230.9379279213788,246.72544080604533,2382,1809,75.94458438287154,282.3924158224698,303.77833753148616,2382,1635,68.63979848866498,315.3189164980628,343.1989924433249,2382.0,1133.558880882292,88.90273213067536,1108.3389038936782,12.750551683871295,0.977751506856034,120,140,180,500,68.63979848866498,315.3189164980628,2382,26.196473551637297,-225.0733396937273
USDCHF,H1,15700,15322,97.59235668789808,96.16467961145597,97.59235668789808,15700,14626,93.1592356687898,182.2620555172124,186.3184713375796,15700,13976,89.01910828025478,260.54590875667384,267.05732484076435,15700,13539,86.23566878980891,336.78074351322664,344.94267515923565,15700,12966,82.5859872611465,402.6038275041644,412.9299363057325,15700.0,2320.661289835872,59.29769867762225,2231.774343998012,39.13577325172835,0.9616975789495292,80,90,120,500,82.5859872611465,402.6038275041644,15700,15.006369426751576,-306.43914789270843
USDCHF,H4,4167,4167,100.0,100.0,100.0,4167,4167,100.0,200.0,200.0,4167,4167,100.0,300.0,300.0,4167,4167,100.0,400.0,400.0,4167,4167,100.0,500.0,500.0,4167.0,7488.851868594209,94.0006810584604,7296.6402342334995,79.66805967987736,0.9743336311447476,120,150,190,500,100.0,500.0,4167,0.0,-400.0
USDCHF,M15,201636,190381,94.41815945565276,92.40075332597452,94.41815945565276,201636,173906,86.24749548691702,167.5245181194602,172.49499097383404,201636,160682,79.68914281179948,231.72661540698064,239.06742843539843,201636,151120,74.94693407923188,290.7329794935756,299.7877363169275,201636,139978,69.42113511476126,336.0537673424691,347.1056755738063,201636.0,1049.812567185779,36.14231029442917,1012.4217383758048,29.04663699150816,0.9643833290058892,50,60,80,500,69.42113511476126,336.0537673424691,201636,24.9970243408915,-243.65301401649452
USDCHF,M30,93942,90150,95.96346681995274,94.1263194520712,95.96346681995274,93942,84855,90.32701028294052,176.25155270408257,180.65402056588104,93942,80143,85.31114943262864,249.2481116603865,255.93344829788592,93942,76852,81.80792403823635,318.95193652290953,327.2316961529454,93942,73613,78.36005194694599,381.9512700612953,391.80025973472993,93942.0,1548.516854742867,45.51300053626852,1499.1916279039342,34.02361603196997,0.9681467936956414,60,70,100,500,78.36005194694599,381.9512700612953,93942,17.603414873006756,-287.82495060922406
USDCHF,M5,11308,10282,90.92677750265298,86.69878333211301,90.92677750265298,11308,9239,81.7032189600283,154.88039509466944,163.4064379200566,11308,8265,73.08984789529536,206.72979099489865,219.2695436858861,11308,7468,66.04174036080651,248.3428896938367,264.16696144322606,11308,6775,59.91333569154581,280.886856259817,299.56667845772904,11308.0,983.4889361446634,46.59859462033725,945.8949179065633,21.10554930114414,0.9617748437654696,60,70,100,500,59.91333569154581,280.886856259817,11308,31.01344181110717,-194.188072927704
USDJPY,H1,13651,13641,99.9267452933851,99.81507244981252,99.9267452933851,13651,13626,99.81686323346275,199.3545443579941,199.6337264669255,13651,13599,99.61907552560253,298.27652779023026,298.8572265768076,13651,13586,99.52384440700315,397.3695041447909,398.0953776280126,13651,13562,99.3480331111274,495.7462772478413,496.740165555637,13651.0,5107.594466607922,152.44459876090517,4996.699064492799,33.504594509020244,0.9782881348859808,200,230,310,500,99.3480331111274,495.7462772478413,13651,0.5787121822576893,-395.9312047980287
USDJPY,H4,3556,3550,99.83127109111362,99.49963985530482,99.83127109111362,3556,3525,99.12823397075366,196.5430398898285,198.2564679415073,3556,3496,98.31271091113612,291.6218203753204,294.9381327334084,3556,3489,98.11586051743532,388.7602266032096,392.4634420697413,3556,3482,97.91901012373452,485.5049320436973,489.5950506186726,3556.0,12711.260201495545,196.5467790893523,12162.162851030684,64.67295093984825,0.9568022885408944,250,300,400,500,97.91901012373452,485.5049320436973,3556,1.9122609673790976,-386.0052921883925
USDJPY,M15,18315,17835,97.37919737919738,94.97147591521872,97.37919737919738,18315,17443,95.23887523887524,186.1037231515226,190.47775047775048,18315,16922,92.3942123942124,270.19522885071586,277.1826371826372,18315,16434,89.72972972972974,349.4836604319526,358.91891891891896,18315,15952,87.0980070980071,423.637023366324,435.4900354900355,18315.0,2218.870866855505,91.8696221099354,2170.21844643558,24.152389177960803,0.9780733430017712,120,140,190,500,87.0980070980071,423.637023366324,18315,10.281190281190275,-328.6655474511052
USDJPY,M30,64172,63124,98.36688898585054,96.80392054631804,98.36688898585054,64172,62714,97.72798105092564,193.28152700181465,195.45596210185127,64172,62312,97.10153961229196,288.53064813312545,291.3046188368759,64172,61319,95.5541357601446,377.961629912729,382.2165430405784,64172,60469,94.22957052920276,465.6252647341924,471.1478526460138,64172.0,3413.006625713217,95.70497204358688,3326.319961379927,35.661748316724555,0.9746010852480692,120,150,200,500,94.22957052920276,465.6252647341924,64172,4.137318456647776,-368.82134418787433
USDJPY,M5,28102,26781,95.29926695608852,91.9483668477839,95.29926695608852,28102,25474,90.648352430432,174.63041759014146,181.296704860864,28102,24208,86.1433349939506,248.55233274737927,258.4300049818518,28102,23213,82.60266173226105,318.0090188976277,330.4106469290442,28102,22139,78.78086968899011,378.7783701362296,393.9043484449505,28102.0,1446.2160820777942,71.28462895047379,1421.966199587778,20.287909235836658,0.9832321858458666,90,110,150,500,78.78086968899011,378.7783701362296,28102,16.518397267098408,-286.8300032884457
XAUUSD,D1,482,482,100.0,100.0,100.0,482,482,100.0,200.0,200.0,482,480,99.5850622406639,286.01318662967026,298.7551867219917,482,471,97.71784232365144,320.7903687868372,390.87136929460576,482,471,97.71784232365144,418.5082111104886,488.5892116182572,482.0,153888.8856200529,3070.8220222494765,127406.14364293856,50.11325453087451,0.8279099762766478,3840,4610,6150,500,97.71784232365144,418.5082111104886,482,2.282157676348561,-318.5082111104886
XAUUSD,H1,27349,27287,99.77330066912867,98.32314526996517,99.77330066912867,27349,27213,99.50272404841128,195.82446205994776,199.00544809682256,27349,27150,99.27236827671943,293.16257379090763,297.8171048301583,27349,27066,98.965227247797,389.24165128210296,395.860908991188,27349,26999,98.72024571282314,485.4148674398055,493.60122856411573,27349.0,24726.05347907992,639.6822582536017,23552.767345662516,38.65364899527764,0.9525485887017495,800,960,1280,500,98.72024571282314,485.4148674398055,27349,1.0530549563055303,-387.09172216984035
XAUUSD,H4,11269,11177,99.1836010293726,90.83767054296553,99.1836010293726,11269,11088,98.39382376430916,180.36793646297002,196.78764752861832,11269,11035,97.92350696601297,272.5428281391346,293.7705208980389,11269,10905,96.76989972490904,354.058743496896,387.07959889963615,11269,10850,96.28183512290352,443.39890524707744,481.40917561451755,11269.0,50562.8842883954,1022.2857679491166,48829.75666331322,49.460616467139026,0.9657233235509687,1280,1540,2050,500,96.28183512290352,443.39890524707744,11269,2.9017659064690804,-352.56123470411194
XAUUSD,M15,61219,60771,99.26820104869404,96.16651168490598,99.26820104869404,61219,60302,98.5020990215456,190.6554276265875,197.0041980430912,61219,59865,97.78826834806188,283.9905028152368,293.36480504418563,61219,59421,97.063003315964,375.8037153261529,388.252013263856,61219,59033,96.42921315277935,467.01148328791294,482.1460657638968,61219.0,10853.620142311864,423.8444668788896,10361.605961228152,25.60755416299347,0.9546681959905162,530,640,850,500,96.42921315277935,467.01148328791294,61219,2.838987895914684,-370.84497160300697
XAUUSD,M30,40588,40475,99.72159258894254,98.25660192404145,99.72159258894254,40588,40358,99.43333004829012,195.8848206901443,198.86666009658023,40588,40260,99.19187937321377,293.32327583568065,297.57563811964127,40588,40145,98.90854439735882,389.8908956022567,395.6341775894353,40588,40050,98.67448506947866,486.3975140401652,493.37242534739335,40588.0,16988.49430659507,526.2039036018152,16228.659126819412,32.285002430195156,0.95527354184169,660,790,1060,500,98.67448506947866,486.3975140401652,40588,1.0471075194638786,-388.1409121161238
XAUUSD,M5,145437,143774,98.85654957129204,95.92211897851402,98.85654957129204,145437,142015,97.64709118037364,189.25592530212646,195.29418236074727,145437,140060,96.30286653327558,279.4206661678559,288.90859959982674,145437,137963,94.86100510874124,366.25584590073584,379.44402043496495,145437,135920,93.45627316295028,450.488235356863,467.28136581475144,145437.0,7507.254659999804,256.62945407207326,7283.203132011767,29.253285392027415,0.9701553313246718,330,390,520,500,93.45627316295028,450.488235356863,145437,5.400276408341753,-354.56611637834897
