symbol,timeframe,tp100_entradas,tp100_wins,tp100_win_rate,tp100_score,tp100_target_efficiency,tp200_entradas,tp200_wins,tp200_win_rate,tp200_score,tp200_target_efficiency,tp300_entradas,tp300_wins,tp300_win_rate,tp300_score,tp300_target_efficiency,tp400_entradas,tp400_wins,tp400_win_rate,tp400_score,tp400_target_efficiency,tp500_entradas,tp500_wins,tp500_win_rate,tp500_score,tp500_target_efficiency,entradas_media_por_alvo,favor_media,contra_media,favor_apos_voltar_media,favor_contra_ratio,recovery_favor_ratio,stop_curto,stop_sugerido,stop_folgado,best_target,best_target_win_rate,best_target_score,best_target_entries,win_rate_decay_100_to_500,score_decay_100_to_500,tp100_best_pattern_name,tp100_best_pattern_wr,tp100_best_pattern_entries,tp100_best_pattern_score,tp100_best_pattern_stop,tp200_best_pattern_name,tp200_best_pattern_wr,tp200_best_pattern_entries,tp200_best_pattern_score,tp200_best_pattern_stop,tp300_best_pattern_name,tp300_best_pattern_wr,tp300_best_pattern_entries,tp300_best_pattern_score,tp300_best_pattern_stop,tp400_best_pattern_name,tp400_best_pattern_wr,tp400_best_pattern_entries,tp400_best_pattern_score,tp400_best_pattern_stop,tp500_best_pattern_name,tp500_best_pattern_wr,tp500_best_pattern_entries,tp500_best_pattern_score,tp500_best_pattern_stop,compra_entries,compra_avg_wr,compra_best_score,venda_entries,venda_avg_wr,venda_best_score,prev_alta_entries,prev_alta_avg_wr,prev_alta_best_score,prev_baixa_entries,prev_baixa_avg_wr,prev_baixa_best_score,prev_doji_entries,prev_doji_avg_wr,prev_doji_best_score
EURNZD,M15,56173,55211,98.2874334644758,97.00924234381708,98.2874334644758,56173,53982,96.09954960568244,189.28795914341976,192.19909921136488,56173,52747,93.90098445872572,277.1508922749539,281.7029533761771,56173,51306,91.33569508482722,358.87608991909485,365.3427803393089,56173,49924,88.87543837786836,436.0742643290547,444.3771918893418,56173.0,2133.391212155981,74.63599773467885,2072.067337958976,28.583944435382534,0.9712552138358145,100,120,150,500,88.87543837786836,436.0742643290547,56173,9.411995086607433,-339.06502198523765,venda_abaixo_maxima_prev_baixa,99.53574744661096,4308,99.17517560003562,120,venda_abaixo_maxima_prev_baixa,98.74651810584956,4308,196.5194922259457,120,venda_abaixo_maxima_prev_baixa,98.07335190343548,4308,292.7236825470188,120,venda_abaixo_maxima_prev_baixa,96.54131847725162,4308,383.4790136520202,120,venda_abaixo_maxima_prev_baixa,93.96471680594244,4308,465.1361500242329,120,155845,91.91889377265873,433.2659496679345,125020,95.91985282354823,465.1361500242329,128895,93.07110438729198,449.5632741308573,150595,94.29728742654139,465.1361500242329,1375,87.2,432.78994280685765
EURNZD,M30,35578,35261,99.10899994378548,98.16922261193336,99.10899994378548,35578,34888,98.0605992467255,194.07562638311046,196.121198493451,35578,34467,96.87728371465512,287.3381835865909,290.6318511439653,35578,33950,95.42413851256394,376.87018970875664,381.69655405025577,35578,33444,94.00191129349598,463.68310591173105,470.0095564674799,35578.0,3085.5927734719726,105.47444136477624,3019.22222516852,29.254412097537482,0.9784901789779117,140,160,220,500,94.00191129349598,463.68310591173105,35578,5.107088650289498,-365.51388329979767,compra_acima_minima_prev_alta,99.90361445783132,4150,99.80684509066108,160,venda_abaixo_abertura_prev_baixa,99.11851126346718,1021,197.57655534142665,120,venda_abaixo_abertura_prev_baixa,98.62879529872671,1021,294.85899249650146,120,venda_abaixo_maxima_prev_baixa,97.94319294809011,1021,389.60651048283,160,venda_abaixo_minima_prev_baixa,96.7741935483871,744,479.98600698396024,190,147835,96.5907937903744,483.5110157779813,30055,97.20512393944435,500.0,87470,96.38161655424717,466.7249180142169,89695,96.98422431573667,479.98600698396024,725,98.62068965517241,500.0
EURNZD,M5,11801,11323,95.94949580544022,91.03188400084518,95.94949580544022,11801,10882,92.21252436234218,174.97047707526417,184.42504872468436,11801,10422,88.31454961443946,250.75664742378584,264.9436488433184,11801,9941,84.23862384543682,317.8190184852059,336.9544953817473,11801,9404,79.68816202016778,373.7807358422316,398.4408101008389,11801.0,1819.37004113394,121.40739938499183,1762.6412935292674,14.985660267292255,0.9688195659359737,160,190,250,500,79.68816202016778,373.7807358422316,11801,16.26133378527244,-282.7488518413864,compra_acima_minima_prev_alta,98.89455782312923,1176,97.9748954063267,130,compra_acima_minima_prev_alta,96.08843537414968,1176,188.92268065807505,130,compra_acima_minima_prev_alta,92.43197278911563,1176,270.99976797539114,130,compra_acima_minima_prev_alta,87.92517006802721,1176,341.655136950112,130,compra_acima_minima_prev_alta,84.0986394557823,1176,407.26420712952137,130,43005,88.94082083478665,407.26420712952137,16000,85.76875,366.8821001574008,32090,88.37955749454659,407.26420712952137,26320,87.82294832826747,381.46874218279225,595,83.36134453781513,402.5205729021852
EURUSD,H1,24393,23783,97.49928258106834,95.8268040982194,97.49928258106834,24393,23346,95.7077850202927,188.54493893969547,191.4155700405854,24393,22525,92.34206534661584,271.9045734071232,277.02619603984755,24393,22024,90.28819743369,354.65754133169577,361.15278973476,24393,21335,87.46361661132292,428.9337564983324,437.31808305661457,24393.0,2388.4769723348336,66.87994693792551,2320.3613054768352,35.71290172397985,0.9714815475937438,90,110,140,500,87.46361661132292,428.9337564983324,24393,10.035665969745423,-333.106952400113,compra_acima_maxima_prev_baixa,99.00645802285146,2013,98.3910359449956,100,compra_acima_maxima_prev_baixa,97.7645305514158,2013,194.14436142765592,100,compra_acima_minima_prev_alta,93.58288770053476,2992,275.6002782430421,130,compra_acima_minima_prev_alta,91.37700534759358,2992,358.58987923668144,130,compra_acima_minima_prev_alta,88.36898395721924,2992,432.51347222995224,130,119000,92.47731092436975,432.51347222995224,2965,100.0,500.0,56080,92.5410128388017,500.0,64610,93.35242222566166,500.0,1275,62.8235294117647,262.28723030255196
EURUSD,M15,115317,110330,95.67539911721602,93.17826773553307,95.67539911721602,115317,105241,91.26234640165804,177.47935576665327,182.52469280331607,115317,98178,85.13749056947371,246.83049161003257,255.41247170842115,115317,91555,79.39419166298117,305.67846388642437,317.5767666519247,115317,84703,73.45230972016267,351.93225641736814,367.2615486008134,115317.0,1200.426671455271,57.74247033116741,1157.7743548617098,20.789319621237826,0.964469036211251,80,90,120,500,73.45230972016267,351.93225641736814,115317,22.223089397053343,-258.75398868183504,venda_abaixo_abertura_prev_baixa,98.01773604590504,1917,97.45195147923663,50,venda_abaixo_abertura_prev_baixa,94.94001043296818,1917,188.43578131417755,50,venda_abaixo_abertura_prev_baixa,91.23630672926448,1917,271.20755684041734,50,venda_abaixo_abertura_prev_baixa,88.52373500260823,1917,350.81934515077376,50,venda_abaixo_minima_prev_baixa,87.64669549104386,1619,431.9982293182623,80,526030,84.55278216071326,358.31323028655044,50555,89.4748293937296,431.9982293182623,220025,85.3880240881718,357.66516544954027,349255,85.56012082862092,431.9982293182623,7305,45.29774127310061,372.20696694442614
EURUSD,M30,83685,80975,96.7616657704487,95.01231675337475,96.7616657704487,83685,78502,93.80653641632313,184.26736214796202,187.61307283264625,83685,74895,89.49632550636315,262.81488874784225,268.4889765190895,83685,71665,85.63661349106769,334.787348729869,342.54645396427077,83685,67608,80.78867180498297,393.56539439484186,403.94335902491486,83685.0,1688.8111421986343,54.02002675049205,1635.1272953397688,31.262686150965095,0.9682120483940296,70,90,110,500,80.78867180498297,393.56539439484186,83685,15.972993965465733,-298.5530776414671,compra_acima_fechamento_prev_baixa,97.92490856161828,13397,96.9809729351032,70,compra_acima_maxima_prev_baixa,96.4139867279224,7836,191.05145914830086,80,compra_acima_fechamento_prev_baixa,90.55012316190192,13397,267.35172738797877,70,compra_acima_abertura_prev_alta,87.2803007213248,9843,343.79198946660256,70,compra_acima_abertura_prev_alta,81.9871990246876,9843,402.38911382044336,70,409320,89.54656503469168,402.38911382044336,9105,78.12191103789127,353.01967532582614,187005,89.2617844442662,402.38911382044336,225860,90.11423005401576,401.67548468247395,5560,57.356115107913666,353.01967532582614
EURUSD,M5,18191,17085,93.92007036446594,91.39443902798547,93.92007036446594,18191,16095,88.4778187015557,172.1692691560381,176.9556374031114,18191,14888,81.84266945192678,237.9853679358934,245.52800835578037,18191,13760,75.64180089055027,292.44869320782044,302.5672035622011,18191,12720,69.92468803254357,337.13001426589625,349.6234401627178,18191.0,1058.7386120156789,41.54046983898397,1018.4692064256536,25.48691952917227,0.9619647331891293,60,70,90,500,69.92468803254357,337.13001426589625,18191,23.99538233192237,-245.73557523791078,venda_abaixo_maxima_prev_baixa,98.0327868852459,610,97.59162036465067,50,venda_abaixo_maxima_prev_alta,95.90443686006826,586,190.48200676665675,50,venda_abaixo_maxima_prev_alta,89.59044368600682,586,265.39887755125943,50,venda_abaixo_maxima_prev_baixa,83.27868852459017,610,329.3648386733012,50,venda_abaixo_maxima_prev_baixa,81.31147540983606,610,402.36629510352566,50,71445,80.1889565399958,368.4250114687285,19510,88.45207585853409,500.0,41735,82.13729483646819,399.1533427292345,48245,81.75562234428438,402.36629510352566,975,84.61538461538461,500.0
GBPAUD,H1,30125,29911,99.2896265560166,98.54359474177882,99.2896265560166,30125,29476,97.84564315352698,193.4287879545291,195.69128630705396,30125,28849,95.7643153526971,282.84464421244917,287.2929460580913,30125,28231,93.71286307053944,368.2487221131561,374.85145228215777,30125,27595,91.60165975103736,449.1883899233102,458.0082987551868,30125.0,2986.038820823125,105.01966543884676,2919.0223089779224,28.433139720231452,0.9775567178233447,140,160,220,500,91.60165975103736,449.1883899233102,30125,7.68796680497924,-350.6447951815314,venda_abaixo_maxima_prev_baixa,99.9342105263158,4560,99.86853256456209,150,venda_abaixo_maxima_prev_baixa,99.25438596491227,4560,197.76442169661584,150,venda_abaixo_maxima_prev_baixa,97.08333333333331,4560,288.33827702891887,150,venda_abaixo_maxima_prev_baixa,95.94298245614034,4560,379.72178884974943,150,venda_abaixo_maxima_prev_baixa,93.7938596491228,4560,462.7736771868475,150,7700,99.93506493506493,500.0,142925,95.41157949973763,469.9484236945072,59255,94.9168846510843,497.14861798997885,89625,96.07810320781032,500.0,1745,97.93696275071633,500.0
GBPAUD,M15,188844,184689,97.79977123975344,96.26259942470375,97.79977123975344,188844,179691,95.15314227616444,186.92006707383317,190.3062845523289,188844,173632,91.94467391074112,270.2062340906985,275.83402173222333,188844,167045,88.45660968842007,345.76174359212365,353.8264387536803,188844,159801,84.6206392578001,412.35853178250517,423.10319628900044,188844.0,1773.8827392353053,69.86418152617124,1717.5501062414214,25.390446155093297,0.9682433163428061,90,110,140,500,84.6206392578001,412.35853178250517,188844,13.179131981953347,-316.0959323578014,venda_abaixo_maxima_prev_baixa,99.471333814934,30454,99.13347414824038,100,venda_abaixo_maxima_prev_baixa,96.2139620411112,30454,190.00834522695692,100,venda_abaixo_maxima_prev_baixa,93.60018388389044,30454,276.71056102815663,100,venda_abaixo_maxima_prev_baixa,90.88461285873775,30454,357.71299531854424,100,venda_abaixo_maxima_prev_baixa,86.86543639587575,30454,425.9331529932019,100,1015,78.81773399014779,344.3267390847696,943205,91.60871708695352,461.1527253442065,363355,91.23887107649544,418.7752446438113,573945,91.78649522166758,425.9331529932019,6920,94.40751445086705,461.1527253442065
GBPAUD,M30,29044,28647,98.63310838727448,97.31579084236961,98.63310838727448,29044,28015,96.45709957306156,189.49979170605485,192.9141991461231,29044,27356,94.18812835697562,276.9632968699208,282.56438507092685,29044,26260,90.41454345131524,352.42036008985764,361.65817380526096,29044,25033,86.18991874397466,417.64037288205617,430.9495937198733,29044.0,2318.941493123246,96.37322613152824,2245.569960212965,24.062092618279053,0.9683599033745222,130,150,200,500,86.18991874397466,417.64037288205617,29044,12.443189643299817,-320.32458203968656,venda_abaixo_maxima_prev_baixa,99.62677863307674,4287,99.28678031934871,140,venda_abaixo_maxima_prev_baixa,97.90062981105667,4287,193.88876910739316,140,venda_abaixo_maxima_prev_baixa,95.3813855843247,4287,281.93667762058976,140,venda_abaixo_maxima_prev_baixa,91.78912992768836,4287,359.67655680873673,140,venda_abaixo_maxima_prev_alta,89.18581418581418,4004,436.2632169103027,140,6055,99.83484723369116,500.0,139165,92.88686092049007,436.2632169103027,60480,93.18121693121694,500.0,84260,93.21148825065274,500.0,480,86.45833333333333,500.0
GBPAUD,M5,20306,19364,95.3609770511179,91.27671888103704,95.3609770511179,20306,18456,90.889392297843,173.75768309393484,181.778784595686,20306,17531,86.3340884467645,246.97061308766675,259.0022653402935,20306,16525,81.37988771791589,309.1261536943008,325.51955087166357,20306,15574,76.69654289372599,362.966037546313,383.48271446863,20306.0,1479.336379360405,88.04134437543729,1445.5568030798836,16.802746366925348,0.9771657232575438,120,140,180,500,76.69654289372599,362.966037546313,20306,18.66443415739191,-271.68931866527595,compra_acima_minima_prev_alta,97.82312925170068,1470,96.43242553519366,100,compra_acima_minima_prev_alta,94.76190476190476,1470,186.17742870596447,100,compra_acima_minima_prev_alta,90.95238095238096,1470,267.0770305354106,100,compra_acima_minima_prev_alta,85.03401360544217,1470,330.5749663707829,100,compra_acima_minima_prev_alta,79.72789115646258,1470,385.68852742234117,100,57800,86.83737024221453,441.9800756335813,43730,85.20009147038647,367.08871466001284,55845,86.41955412301907,385.68852742234117,45120,85.78900709219859,372.04550662675143,565,85.13274336283186,441.9800756335813
GBPCHF,H1,35197,34717,98.6362474074495,97.81889457281066,98.6362474074495,35197,33698,95.74111429951417,188.92970380918743,191.48222859902833,35197,32552,92.48515498479983,272.95151027185835,277.4554649543995,35197,31151,88.50470210529306,347.129205152529,354.01880842117225,35197,30328,86.16643463931585,422.54115038021143,430.8321731965792,35197.0,2529.961275548111,59.93409941829869,2484.1346219967777,42.2123849371376,0.9818864209522784,80,90,120,500,86.16643463931585,422.54115038021143,35197,12.46981276813365,-324.72225580740076,venda_abaixo_maxima_prev_baixa,99.66613951853805,5691,99.4694689307478,90,venda_abaixo_maxima_prev_baixa,97.45211737831664,5691,193.40332763928663,90,venda_abaixo_maxima_prev_baixa,94.69337550518362,5691,280.95409927804263,90,venda_abaixo_maxima_prev_baixa,91.58320154630115,5691,361.37463715617673,90,venda_abaixo_maxima_prev_baixa,87.57687576875769,5691,430.56616276127755,90,5095,98.54759568204122,491.9791249426992,170890,92.12066241441863,430.56616276127755,64380,91.98042870456663,474.65819648890846,109935,93.15231727839178,491.9791249426992,1670,49.221556886227546,165.82177321441463
GBPCHF,M15,9428,8876,94.1450997030123,90.13393770093703,94.1450997030123,9428,8167,86.62494696648282,164.0867140695292,173.24989393296565,9428,7507,79.62452269834536,224.9144336639009,238.87356809503606,9428,6791,72.03012303775986,268.9584736737342,288.12049215103946,9428,6041,64.07509546033093,295.7635104519645,320.37547730165466,9428.0,941.2357055655248,68.50948433979296,915.114150144538,13.7387649990686,0.9722475940218775,90,110,140,500,64.07509546033093,295.7635104519645,9428,30.070004242681378,-205.6295727510275,venda_abaixo_maxima_prev_baixa,98.62385321100918,654,98.20815181556958,50,venda_abaixo_maxima_prev_baixa,94.18960244648318,654,186.62402122333253,50,venda_abaixo_maxima_prev_baixa,85.3211009174312,654,251.52915453427127,50,venda_abaixo_maxima_prev_baixa,79.51070336391437,654,311.85348156800137,50,venda_abaixo_maxima_prev_baixa,66.5137614678899,654,322.4534067170862,50,24490,78.20743160473663,313.6468036661252,22650,80.4812362030905,322.4534067170862,18265,79.61127840131398,314.7932993189887,28400,79.41901408450704,322.4534067170862,475,60.21052631578947,253.5036071777031
GBPCHF,M30,46977,46071,98.07139664090938,97.16924939629048,98.07139664090938,46977,42897,91.31489878025415,178.56714771719138,182.6297975605083,46977,40490,86.19111480085999,252.11393030120814,258.57334440257995,46977,37384,79.57936862720054,308.7652686394543,318.31747450880215,46977,35043,74.59607893224344,361.0971438695152,372.98039466121725,46977.0,1563.5704682214728,46.77723080624991,1535.4223618617698,33.42588779280919,0.9819975454047154,60,80,100,500,74.59607893224344,361.0971438695152,46977,23.47531770866594,-263.92789447322474,compra_acima_abertura_prev_baixa,99.402390438247,502,99.06871672001255,90,compra_acima_fechamento_prev_baixa,98.5413290113452,617,196.08535216486425,110,compra_acima_minima_prev_baixa,97.1153846153846,624,288.29075112362256,160,compra_acima_abertura_prev_baixa,94.62151394422312,502,375.48299231278247,90,compra_acima_abertura_prev_baixa,83.26693227091634,502,406.9917972440171,90,14840,93.39622641509433,500.0,220045,85.44843100274944,394.69841613217744,66450,78.90744920993228,408.2066329699807,165615,89.49793195060833,406.9917972440171,2820,43.58156028368794,500.0
GBPCHF,M5,20674,19149,92.62358517945243,89.55113687944187,92.62358517945243,20674,17379,84.06210699429235,161.48571094036518,168.1242139885847,20674,15455,74.75573183709007,213.75237080454554,224.2671955112702,20674,13470,65.15430008706588,246.10315605103332,260.6172003482635,20674,11650,56.35097223565831,263.574026123016,281.75486117829155,20674.0,792.274599940719,41.65232534715948,779.8340441015397,19.021137315103772,0.9842976717402092,60,70,90,500,56.35097223565831,263.574026123016,20674,36.27261294379412,-174.02288924357413,venda_abaixo_maxima_prev_baixa,93.57565511411666,2366,91.6973981414847,50,venda_abaixo_maxima_prev_baixa,85.12256973795435,2366,165.89549174981363,50,venda_abaixo_maxima_prev_baixa,76.1200338123415,2366,221.37842255849122,50,venda_abaixo_maxima_prev_baixa,67.20202874049028,2366,259.21911883852425,50,venda_abaixo_maxima_prev_baixa,57.65004226542688,2366,275.86854365228425,50,6155,81.5272136474411,500.0,97215,74.15007972020778,365.8478130004007,57200,74.41958041958041,361.01388056922326,44775,74.62423227247348,319.19321762387546,1395,80.43010752688173,500.0
GBPJPY,H1,25757,25592,99.35939744535466,98.17357926381227,99.35939744535466,25757,25434,98.74597196878518,195.17061501249043,197.49194393757037,25757,25141,97.60841712932408,288.3981968435474,292.82525138797223,25757,24968,96.93675505687774,382.07665328668105,387.747020227511,25757,24834,96.41650813371122,475.4491456287766,482.0825406685561,25757.0,5132.108655269387,185.1098115271941,5017.505855741969,27.724671171672146,0.9776694518322936,240,280,380,500,96.41650813371122,475.4491456287766,25757,2.942889311643441,-377.27556636496433,compra_acima_minima_prev_alta,99.77330688580336,3529,99.21318767977431,380,compra_acima_minima_prev_alta,99.46160385378296,3529,197.5929245932468,380,compra_acima_abertura_prev_baixa,98.64016736401672,1912,293.6241057280183,260,compra_acima_abertura_prev_baixa,98.1694560669456,1912,389.58652147004733,260,compra_acima_abertura_prev_baixa,97.59414225941424,1912,483.9078561914766,260,114525,98.34446627373936,500.0,14260,93.54838709677419,486.74064110341686,75020,98.1524926686217,486.74064110341686,52750,97.29289099526066,483.9078561914766,1015,99.80295566502463,500.0
GBPJPY,M15,138184,135619,98.14377930874775,96.00506469928807,98.14377930874775,138184,132431,95.83671047299254,186.87653004999225,191.67342094598507,138184,126994,91.90210154576506,266.37600581474,275.70630463729515,138184,122335,88.53051004457825,340.9070351703884,354.122040178313,138184,116837,84.55175707751982,404.95951023432974,422.7587853875991,138184.0,2344.5384783052154,115.2187678727399,2276.754847985836,20.34858141231322,0.9710887106577373,150,180,240,500,84.55175707751982,404.95951023432974,138184,13.59202223122793,-308.95444553504166,compra_acima_minima_prev_alta,99.79226589964844,6258,99.53307439541673,190,compra_acima_minima_prev_alta,98.73761585170982,6258,195.90014487001156,190,compra_acima_minima_prev_alta,97.15564077980186,6258,287.91799251223296,190,compra_acima_minima_prev_alta,94.91850431447747,6258,373.3337943082419,190,compra_acima_maxima_prev_baixa,93.91867578265564,2779,457.43645187261757,300,222555,95.31441666105007,457.43645187261757,468365,90.11967162362687,480.87859814341545,371985,90.83323252281679,456.7712116466587,313075,92.85155314221832,457.43645187261757,5860,96.160409556314,480.87859814341545
GBPJPY,M30,32488,32275,99.34437330706724,98.48602501453153,99.34437330706724,32488,32145,98.94422556020685,196.50622828313783,197.8884511204137,32488,31761,97.76225067717311,290.35708438516497,293.2867520315193,32488,31518,97.01428219650332,384.1482187214139,388.05712878601327,32488,31361,96.53102684067964,478.1135448809204,482.65513420339823,32488.0,3810.6608657977326,130.92027853474684,3746.099328401975,29.106727455955262,0.9830576533387667,170,200,270,500,96.53102684067964,478.1135448809204,32488,2.8133464663875998,-379.62751986638887,compra_acima_maxima_prev_baixa,99.56653662765495,2307,98.94157587489268,220,compra_acima_maxima_prev_baixa,99.34980494148245,2307,197.7621687538215,220,compra_acima_maxima_prev_baixa,98.8296488946684,2307,294.8015526515471,220,compra_acima_maxima_prev_baixa,98.48287819679236,2307,391.7441501525015,220,compra_acima_maxima_prev_baixa,98.35283918508884,2307,489.3893450649476,220,156470,97.83984150316354,489.3893450649476,5970,100.0,500.0,81595,97.42631288681905,500.0,80295,98.41957780683728,500.0,550,98.0,500.0
GBPJPY,M5,29028,28146,96.96155436130633,93.53377165160296,96.96155436130633,29028,27323,94.12636075513298,181.62645221316365,188.25272151026596,29028,26451,91.12236461347663,263.3519055831673,273.3670938404299,29028,25615,88.24238666115475,339.70534892555145,352.969546644619,29028,24759,85.29350971475816,409.876613893832,426.4675485737908,29028.0,1901.822014404226,112.81369217377475,1858.635838173156,16.85807793133709,0.9772922093103565,150,170,230,500,85.29350971475816,409.876613893832,29028,11.668044646548168,-316.34284224222904,compra_acima_minima_prev_alta,99.06206896551724,3625,98.23212002074848,140,compra_acima_minima_prev_alta,96.27586206896552,3625,189.2563386219375,140,compra_acima_minima_prev_alta,93.21379310344828,3625,273.63645459231213,140,compra_acima_minima_prev_alta,89.62758620689655,3625,349.3320859089671,140,compra_acima_minima_prev_alta,87.00689655172414,3625,423.5372488472654,140,145140,91.14923522116577,473.0199523681098,0,,,63940,91.28870816390366,423.5372488472654,80480,90.98036779324056,415.5097735562321,720,97.63888888888889,473.0199523681098
GBPUSD,H1,30079,29534,98.18810465773464,96.83147000154422,98.18810465773464,30079,28939,96.2099803849862,189.58222956252817,192.4199607699724,30079,28520,94.81698194753815,280.5702239545394,284.45094584261443,30079,27648,91.91794939991355,361.6204602616745,367.6717975996542,30079,27187,90.38531866085974,444.727717293835,451.9265933042987,30079.0,2895.339815089137,74.87378683220571,2814.2185850616806,38.66960571313171,0.9719821384675943,100,120,150,500,90.38531866085974,444.727717293835,30079,7.802785996874903,-347.89624729229075,venda_abaixo_abertura_prev_baixa,100.0,622,100.0,70,venda_abaixo_maxima_prev_baixa,100.0,622,200.0,110,compra_acima_minima_prev_alta,96.25126646403244,2961,284.9437675545171,160,venda_abaixo_abertura_prev_baixa,94.69453376205789,622,376.50667824597997,70,venda_abaixo_abertura_prev_baixa,94.69453376205789,622,471.2012120080378,70,134810,94.04050144648023,458.13147200727985,15585,96.58004491498235,500.0,57825,94.60959792477303,500.0,91675,94.10308153804199,471.2012120080378,895,95.08379888268156,500.0
GBPUSD,M15,132190,127356,96.34314244647857,94.66228806978705,96.34314244647857,132190,122367,92.56902942733944,181.7224542741574,185.1380588546789,132190,117519,88.90158105756865,261.60341620529977,266.70474317270595,132190,111133,84.07065587412058,328.9607884509727,336.2826234964823,132190,104941,79.38648914441335,387.4575593111301,396.9324457220667,132190.0,1289.146897825794,45.96444767373873,1248.7236375088671,28.04660913034939,0.9686434025586447,60,70,100,500,79.38648914441335,387.4575593111301,132190,16.95665330206522,-292.7952712413431,venda_abaixo_maxima_prev_baixa,99.39416887542598,2641,99.02888554545311,100,venda_abaixo_maxima_prev_baixa,97.50094661113216,2641,193.49509948612626,100,venda_abaixo_maxima_prev_alta,91.46149816657936,1909,270.76407287362196,70,venda_abaixo_maxima_prev_alta,87.32320586694604,1909,343.9177189676608,70,venda_abaixo_maxima_prev_alta,83.44683080146673,1909,410.2154225113048,70,584400,88.21252566735113,404.14100602547484,76550,88.57217504898759,459.5033752027926,248330,88.43836830024564,410.2154225113048,404870,88.11742040655025,397.3591609353076,7750,89.49677419354839,459.5033752027926
GBPUSD,M30,71099,69391,97.59771586098258,96.14807975379206,97.59771586098258,71099,67552,95.01118159186488,187.01190693536634,190.02236318372977,71099,65878,92.65671809730097,273.5389188611994,277.97015429190293,71099,63472,89.27270425744385,350.6175297993644,357.0908170297754,71099,61547,86.56521188764962,424.7189610214544,432.82605943824814,71099.0,1969.549091137609,60.34407352759824,1913.3917807902967,32.63864992813588,0.9714872248673694,80,100,130,500,86.56521188764962,424.7189610214544,71099,11.03250397333295,-328.57088126766234,venda_abaixo_maxima_prev_baixa,99.55499046408136,1573,99.3945627206928,60,venda_abaixo_maxima_prev_baixa,98.85568976478068,1573,197.29885104656222,60,venda_abaixo_maxima_prev_baixa,98.283534647171,1573,294.2318112170143,60,venda_abaixo_maxima_prev_baixa,97.5206611570248,1573,389.18883291493444,60,venda_abaixo_maxima_prev_baixa,89.1290527654164,1573,441.72624323859037,60,316050,91.85761746559089,452.7588039937486,39445,95.12992774749651,500.0,144155,92.44493774062641,436.40486211105,208435,92.03732578501692,441.72624323859037,2905,94.2512908777969,500.0
GBPUSD,M5,15695,14785,94.20197515132207,90.9119382508573,94.20197515132207,15695,13935,88.78623765530423,171.2093270195997,177.57247531060847,15695,13031,83.02644154189232,239.44783198519553,249.07932462567697,15695,12030,76.64861420834661,293.3439236023938,306.59445683338646,15695,11179,71.2265052564511,339.8052662355535,356.1325262822555,15695.0,1124.6646368919394,56.74409797010373,1084.44905050827,19.819940348063366,0.9642421526689314,80,90,120,500,71.2265052564511,339.8052662355535,15695,22.97546989487097,-248.8933279846962,compra_acima_minima_prev_alta,96.7283950617284,1620,95.22004051432403,70,venda_abaixo_maxima_prev_alta,91.8,500,181.10948813822571,50,venda_abaixo_maxima_prev_alta,87.8,500,259.69460430321385,50,venda_abaixo_maxima_prev_alta,84.2,500,332.00120885170327,50,venda_abaixo_maxima_prev_alta,81.8,500,403.47227855069616,50,63495,81.2599417276951,340.55099283142226,14980,89.21228304405875,500.0,35340,82.89190718732314,417.04988600940317,42625,82.85043988269794,420.92194941327193,510,68.82352941176471,500.0
NZDCAD,H1,29027,28884,99.50735522100112,99.26414864824471,99.50735522100112,29027,28615,98.58063182554174,196.46055660230283,197.1612636510835,29027,27697,95.41805904847212,283.99218594425554,286.25417714541635,29027,27119,93.42680952216902,370.4622161249055,373.7072380886761,29027,26673,91.8903090226341,455.4479907616422,459.4515451131705,29027.0,1788.5895459180758,49.36753277901923,1744.2499920601365,36.230077648157874,0.9752097657284723,70,80,100,500,91.8903090226341,455.4479907616422,29027,7.617046198367021,-356.1838421133975,venda_abaixo_abertura_prev_baixa,99.81574098446958,3799,99.75116982404326,60,venda_abaixo_maxima_prev_baixa,99.2898474487112,3802,198.2141493009831,80,venda_abaixo_maxima_prev_alta,96.55931736856591,3633,287.9805876769359,80,compra_acima_abertura_prev_alta,95.52772808586762,559,380.3982479933657,60,compra_acima_minima_prev_alta,95.16994633273704,559,470.5558383416643,170,17825,96.90322580645162,500.0,127310,95.60521561542691,473.6598467241616,65715,95.48504907555353,470.5558383416643,77785,95.93752008742045,481.906428367191,1635,98.77675840978593,500.0
NZDCAD,M15,24791,23966,96.6721794199508,95.22846780780375,96.6721794199508,24791,22869,92.24718647896414,181.13096238999296,184.49437295792828,24791,21588,87.07998870557864,255.63486515466687,261.23996611673596,24791,20326,81.98943164858214,320.1441843540418,327.95772659432856,24791,18607,75.05546367633416,364.4556061277103,375.2773183816708,24791.0,1010.1331150501304,43.38309645665161,989.5656370959108,23.284025289346776,0.979638843981292,60,70,90,500,75.05546367633416,364.4556061277103,24791,21.616715743616638,-269.22713831990654,compra_acima_minima_prev_alta,99.20466595970308,1886,98.91714353043403,60,compra_acima_minima_prev_alta,97.29586426299046,1886,193.6141522664662,60,compra_acima_maxima_prev_alta,95.35864978902954,1422,283.8370325574086,80,compra_acima_minima_prev_alta,93.31919406150584,1886,370.8615878401634,60,compra_acima_minima_prev_alta,88.06998939554613,1886,436.03711053869506,60,65910,93.43953876498256,492.41882810926705,58045,78.85261435093462,470.9965706393163,61415,87.39395913050558,436.03711053869506,56805,84.68092597482617,413.50974800547095,5735,97.29729729729729,492.41882810926705
